,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
COST,5.0,53.0,45.0,452.0,4523.0,30.0,3010.0,976.0,445.0,6,4,3,10,23,29,3,27,49,61,35,9,34,22,15,53,65,20,4,2,13,20,10,36,5,71,56,45,4,118,97,150,120,79,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COV,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,-1.0,-1.0,10,4,3,10,23,29,3,27,49,61,35,9,34,22,15,53,65,20,1,4,6,21,7,41,22,78,37,52,36,14,133,109,89,204,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
CPB,2.0,20.0,31.0,311.0,3114.0,30.0,3020.0,978.0,250.0,7,5,2,4,20,27,5,19,2,1,5,1,0,4,150,102,53,8,7,13,18,32,28,17,67,59,44,83,67,77,43,19,149,129,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
CPRT,5.0,50.0,42.0,425.0,4251.0,20.0,2020.0,976.0,175.0,9,5,2,4,20,27,5,19,2,1,5,1,0,4,150,102,53,8,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRM,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,-1.0,-1.0,2,2,15,2,18,25,40,26,13,13,14,5,1,9,11,1,4,0,4,18,21,11,42,31,32,64,8,6,31,92,89,49,171,151,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSCO,3.0,35.0,33.0,334.0,3342.0,45.0,4520.0,940.0,187.0,2,0,10,22,17,1,7,1,23,82,82,97,60,106,81,138,142,76,2,19,11,28,41,30,68,10,45,34,18,73,93,71,56,42,26,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
CSX,4.0,40.0,48.0,482.0,4821.0,20.0,2030.0,600.0,610.0,9,1,4,27,4,30,37,16,63,26,81,73,123,77,27,194,192,196,1,14,4,0,17,3,66,75,55,57,41,113,23,28,68,50,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
CTAS,7.0,72.0,81.0,812.0,8123.0,20.0,2020.0,976.0,175.0,19,4,3,10,23,29,3,27,49,61,35,9,34,22,15,53,65,16,2,16,25,29,33,32,50,2,27,16,53,107,86,62,42,110,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CTSH,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,940.0,185.0,25,8,19,16,7,33,19,24,4,15,30,6,8,95,45,3,199,202,9,12,20,10,40,29,17,9,74,63,47,25,4,160,140,120,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
CTXS,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,2,15,2,18,25,40,26,13,13,14,5,1,101,35,74,178,133,9,5,3,30,38,40,28,20,70,59,43,102,48,173,153,105,85,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVC,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,8,7,5,13,31,49,35,55,53,40,91,81,38,115,111,149,100,55,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVG,7.0,73.0,56.0,561.0,5614.0,45.0,4510.0,976.0,175.0,25,8,19,16,7,33,19,24,4,15,30,6,8,95,45,3,173,128,5,3,25,15,5,23,38,67,53,41,25,3,137,113,93,73,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVH,6.0,63.0,52.0,524.0,5241.0,35.0,3510.0,905.0,287.0,14,7,13,9,24,2,47,47,5,89,98,90,126,80,30,33,71,213,4,2,13,35,25,14,2,79,72,61,79,117,2,121,70,188,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVS,5.0,59.0,44.0,446.0,4461.0,35.0,3510.0,978.0,435.0,14,5,2,4,20,27,5,19,2,1,5,1,0,4,150,110,189,233,5,3,23,13,47,35,7,19,73,62,46,24,3,145,49,137,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CVX,2.0,29.0,32.0,324.0,3241.0,10.0,1010.0,935.0,390.0,5,9,0,0,32,22,32,5,73,65,74,113,22,158,71,191,179,201,2,16,10,29,3,22,55,47,32,85,69,47,26,2,27,216,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
CXO,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,-1.0,-1.0,5,8,19,16,7,33,19,24,4,15,30,6,8,95,45,3,173,128,3,9,24,16,39,26,16,17,19,90,51,72,12,155,135,206,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
D,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,6,16,26,30,43,21,0,8,50,47,114,71,124,74,26,201,228,8,14,4,0,17,6,61,58,43,32,87,111,90,66,46,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAL,4.0,45.0,48.0,481.0,4811.0,20.0,2030.0,600.0,605.0,9,7,7,24,21,42,36,41,19,30,29,82,128,70,20,20,21,239,7,1,26,23,27,59,47,39,24,13,63,101,80,56,170,150,130,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0
DD,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,970.0,160.0,11,1,12,11,37,15,15,8,61,86,95,54,11,0,163,180,217,172,4,15,5,17,24,13,1,62,89,22,56,51,132,108,88,68,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
DDS,5.0,53.0,45.0,452.0,4522.0,25.0,2550.0,976.0,430.0,22,2,15,2,18,46,24,3,48,10,50,45,80,148,98,50,31,9,4,2,13,20,10,36,5,71,56,45,29,26,5,102,82,62,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
DE,3.0,35.0,33.0,333.0,3331.0,20.0,2010.0,925.0,345.0,15,1,11,21,33,35,54,53,25,68,42,78,139,93,43,118,81,191,7,7,22,12,2,49,37,15,0,91,109,87,66,42,22,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
DFS,6.0,61.0,52.0,522.0,5222.0,40.0,4020.0,-1.0,-1.0,4,2,12,11,26,32,22,20,78,52,86,105,62,16,119,71,22,32,7,13,18,39,28,17,67,59,44,83,67,45,151,127,107,87,67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1
DG,5.0,53.0,45.0,452.0,4523.0,25.0,2550.0,976.0,432.0,6,9,0,0,3,11,29,4,45,67,46,92,49,3,62,139,95,46,4,18,21,11,42,25,19,11,35,37,21,19,156,132,112,92,72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGX,8.0,80.0,62.0,621.0,6215.0,35.0,3510.0,905.0,292.0,10,4,1,20,10,41,59,38,16,39,18,21,47,81,21,148,193,216,2,4,6,9,7,41,29,21,6,98,113,91,70,46,26,6,155,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0
DHI,1.0,15.0,23.0,236.0,2361.0,25.0,2520.0,976.0,305.0,12,7,14,15,22,9,31,48,26,3,87,51,100,54,4,6,9,13,4,2,13,20,10,36,5,71,56,45,4,118,97,73,53,33,13,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
DHR,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,925.0,355.0,13,5,2,4,20,27,5,19,2,6,92,74,91,18,157,104,175,106,2,16,10,28,18,46,34,45,86,75,100,78,57,33,13,217,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DIS,4.0,48.0,51.0,515.0,5151.0,50.0,5020.0,978.0,245.0,3,8,19,16,7,33,19,24,4,15,30,6,8,95,45,3,173,128,2,16,10,28,18,7,64,56,41,30,104,82,61,37,17,209,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1
DISCA,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,-1.0,-1.0,-1,8,19,16,16,40,20,14,11,29,8,46,3,132,130,82,33,27,3,17,15,8,45,51,39,14,16,5,84,62,123,99,79,59,235,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DISCK,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,-1.0,-1.0,3,4,3,10,16,40,20,14,11,29,8,46,3,132,130,82,33,27,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DISH,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,8,7,18,14,25,28,58,59,58,83,40,4,12,91,114,109,163,112,7,13,18,39,29,18,14,6,63,70,95,135,96,133,3,91,172,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DLR,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,-1.0,-1.0,26,3,6,5,8,20,48,46,24,74,53,98,105,59,9,77,28,52,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DLTR,5.0,53.0,45.0,452.0,4523.0,25.0,2550.0,976.0,432.0,6,5,2,4,20,27,29,4,45,67,46,92,49,3,90,42,78,232,5,3,23,13,3,53,51,33,18,7,73,130,135,76,45,136,213,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
DOV,3.0,35.0,33.0,333.0,3334.0,20.0,2010.0,940.0,247.0,15,9,0,17,26,4,8,9,39,16,4,88,121,133,37,159,110,65,2,16,10,29,33,32,50,42,27,16,102,80,118,162,142,122,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
DPS,2.0,20.0,31.0,312.0,3121.0,30.0,3020.0,-1.0,-1.0,7,2,15,2,18,25,40,26,13,13,14,5,17,38,108,61,91,132,8,6,14,27,14,43,53,43,28,94,78,134,35,138,118,98,199,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DPZ,5.0,58.0,72.0,722.0,7225.0,25.0,2530.0,-1.0,-1.0,10,2,15,2,18,25,40,26,13,13,14,5,1,9,11,1,4,0,7,1,18,39,29,18,14,6,63,70,95,133,112,88,179,159,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1
DRE,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,3,6,5,8,20,48,46,24,74,53,98,105,59,9,77,28,52,4,18,29,19,19,12,0,5,80,24,60,33,40,149,129,109,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1
DRI,5.0,58.0,72.0,722.0,7225.0,25.0,2530.0,978.0,420.0,6,5,2,4,20,27,5,19,2,1,5,1,0,4,150,102,53,8,4,15,21,33,19,8,3,70,68,38,23,81,65,14,189,195,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
DTE,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,-1,6,16,26,30,43,21,0,8,50,47,114,71,124,74,26,201,228,8,6,14,27,14,43,53,43,28,94,1,125,104,80,60,40,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
DUK,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,6,16,26,30,43,21,0,8,50,47,114,71,124,74,26,201,228,1,9,28,21,11,0,22,48,65,84,68,46,25,1,193,173,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
DVA,8.0,80.0,62.0,621.0,6214.0,35.0,3510.0,905.0,292.0,14,9,8,6,14,39,17,64,42,19,94,110,68,99,32,56,25,23,8,6,14,27,14,43,53,23,69,58,78,20,158,142,122,102,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
DVN,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,5,1,8,19,29,7,42,21,37,14,83,119,134,88,178,130,161,116,3,17,27,8,45,51,39,14,16,5,80,74,128,104,128,121,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
DXC,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,940.0,454.0,25,0,8,6,14,23,46,15,75,80,52,71,28,120,76,15,131,85,4,2,13,20,25,14,2,79,21,95,79,117,130,106,86,66,46,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXCM,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,-1.0,-1.0,10,9,9,7,2,12,33,23,1,73,26,55,111,29,156,131,97,229,5,3,12,37,35,38,45,61,17,23,0,122,16,128,100,194,174,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1
EA,7.0,73.0,51.0,511.0,5112.0,50.0,5020.0,940.0,185.0,3,4,8,6,14,39,17,64,42,19,94,80,32,79,132,175,177,147,5,2,12,2,10,36,30,18,9,11,5,109,127,103,83,183,163,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
EBAY,7.0,73.0,51.0,518.0,5182.0,25.0,2550.0,940.0,185.0,2,9,0,0,3,11,11,35,15,56,78,37,20,21,135,87,38,4,9,5,3,6,20,40,28,20,22,47,116,132,111,119,162,142,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ECL,2.0,28.0,32.0,325.0,3256.0,15.0,1510.0,970.0,167.0,7,4,3,10,23,18,53,7,60,21,70,36,135,138,88,40,160,115,4,4,29,19,9,9,24,63,85,74,106,84,63,175,155,135,115,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ED,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,6,16,26,30,43,21,0,8,50,47,114,71,124,74,26,201,228,8,6,8,27,14,43,53,23,69,58,6,127,106,85,65,45,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EFX,7.0,73.0,56.0,561.0,5614.0,20.0,2020.0,940.0,453.0,25,5,2,4,20,27,5,19,2,1,5,1,0,4,150,102,53,8,2,19,11,1,36,2,29,21,37,26,10,108,113,89,69,214,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
EIX,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,6,16,26,30,43,21,0,8,50,47,114,71,124,74,26,201,228,8,7,14,32,22,56,52,43,28,94,2,97,76,52,150,152,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
EL,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,215.0,20,9,0,0,3,11,11,35,15,56,78,37,20,21,135,87,38,4,4,18,29,33,19,8,3,5,80,71,60,33,139,115,95,75,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
EMC,3.0,35.0,33.0,334.0,3341.0,45.0,4520.0,940.0,188.0,2,2,15,2,18,25,40,26,13,13,14,5,1,9,11,1,4,0,2,16,10,28,18,7,64,56,41,30,100,78,57,33,13,217,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMN,2.0,28.0,32.0,325.0,3252.0,15.0,1510.0,970.0,160.0,15,2,15,2,18,25,15,8,61,86,95,54,11,0,163,180,217,172,8,6,14,27,14,43,53,43,28,94,1,125,104,80,60,40,20,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMR,3.0,38.0,33.0,334.0,3345.0,20.0,2010.0,925.0,220.0,11,7,18,14,25,28,58,59,57,34,13,78,139,150,28,184,135,90,4,4,29,19,9,9,54,46,85,74,44,22,1,159,139,153,28,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENDP,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,285.0,10,4,3,10,23,29,3,27,49,61,35,9,34,22,15,53,65,20,1,9,19,26,16,39,62,54,39,28,12,32,22,3,19,187,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
EOG,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,5,8,19,19,29,7,19,24,4,15,83,119,8,95,45,3,173,128,4,2,13,20,10,36,5,71,56,45,29,26,5,102,82,62,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1
EP,4.0,49.0,48.0,486.0,4862.0,10.0,1010.0,700.0,710.0,5,1,9,19,29,7,56,39,17,35,37,33,76,68,120,134,85,40,0,10,24,31,21,10,43,35,20,9,89,129,24,152,0,8,233,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
EQIX,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,974.0,463.0,2,9,0,29,6,48,26,52,54,31,10,29,33,101,35,74,178,133,4,4,29,19,9,9,54,46,85,74,44,22,1,159,139,101,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQR,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,3,6,5,8,20,48,46,24,74,53,98,105,59,9,77,28,52,8,14,28,21,46,6,66,48,65,60,16,68,102,75,55,35,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EQT,4.0,49.0,21.0,211.0,2111.0,10.0,1010.0,700.0,710.0,5,2,15,2,18,25,40,26,13,13,14,5,1,9,11,1,4,0,1,9,19,16,39,39,16,8,54,43,40,18,41,55,173,97,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
ES,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,6,16,26,30,37,51,57,35,57,36,64,21,125,166,49,69,24,8,6,14,27,14,43,53,43,28,94,1,125,104,80,60,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0
ESRX,5.0,59.0,44.0,446.0,4461.0,35.0,3510.0,905.0,287.0,14,6,1,20,10,41,44,62,72,32,60,68,4,107,82,10,219,209,4,15,5,17,34,58,46,38,89,22,56,13,37,69,117,182,182,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESS,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,3,6,5,8,20,48,46,24,74,53,98,105,59,9,77,28,52,1,9,24,18,49,54,42,34,3,8,82,116,141,117,97,213,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ETFC,6.0,62.0,52.0,523.0,5231.0,40.0,4020.0,800.0,822.0,4,2,15,2,18,25,40,26,13,13,14,5,1,9,11,1,4,0,7,13,18,39,28,17,67,59,44,83,67,45,43,19,164,144,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
ETN,3.0,36.0,33.0,335.0,3353.0,20.0,2010.0,925.0,355.0,18,8,9,17,26,4,8,9,39,16,4,78,139,93,43,159,110,65,4,18,21,11,42,25,19,11,1,37,64,64,156,132,112,92,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETR,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,6,16,26,30,43,21,0,8,50,47,114,71,124,74,26,201,228,8,14,14,32,22,56,52,44,29,10,2,97,76,52,32,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1
EVHC,8.0,80.0,62.0,621.0,6214.0,35.0,3510.0,905.0,287.0,14,4,3,3,13,38,34,13,29,37,16,102,30,155,115,67,18,149,3,17,15,5,6,57,65,25,79,68,52,30,9,82,136,81,61,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EVRG,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,6,16,26,30,37,51,57,35,57,36,64,21,125,166,49,69,24,8,14,4,0,17,6,61,58,43,32,87,111,114,143,182,162,142,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
EW,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,9,0,0,3,11,11,35,15,56,78,37,20,21,135,87,38,4,9,12,20,10,40,40,28,20,70,59,43,21,0,67,151,174,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXC,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,6,16,26,30,43,21,0,8,50,65,31,59,147,97,172,182,137,8,14,4,0,17,11,61,50,88,77,112,90,69,45,25,5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXPD,4.0,47.0,48.0,488.0,4885.0,20.0,2030.0,600.0,620.0,9,9,0,0,3,11,11,35,15,56,78,37,20,21,135,87,38,4,5,3,23,13,47,35,51,19,81,17,86,128,124,100,124,203,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXPE,4.0,47.0,56.0,561.0,5615.0,25.0,2550.0,600.0,620.0,2,5,2,4,20,27,5,19,2,1,5,1,0,4,150,102,113,68,1,4,28,21,11,0,22,78,78,67,101,98,77,34,14,204,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXR,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,-1.0,-1.0,26,3,6,5,8,20,48,46,24,74,53,98,105,59,9,77,28,52,1,9,24,16,39,19,16,8,54,43,40,18,41,55,173,97,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
F,3.0,37.0,33.0,336.0,3361.0,25.0,2510.0,976.0,120.0,18,8,19,16,7,33,19,24,4,15,30,6,8,95,45,3,173,128,7,1,26,23,27,59,47,39,24,13,63,123,157,139,119,99,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
FAST,5.0,50.0,4.0,42.0,423.0,20.0,2010.0,976.0,450.0,6,7,18,14,25,28,58,59,58,83,40,42,35,157,107,59,10,157,9,12,20,10,40,29,17,9,74,99,74,31,71,78,51,38,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
