,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
D,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,3,18,18,13,40,40,40,40,40,40,40,40,40,40,40,40,40,9,13,0,33,33,44,66,64,74,18,82,97,76,46,17,84,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
DD,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,970.0,160.0,15,9,13,23,23,24,19,61,65,49,47,20,23,143,143,143,216,216,5,5,2,2,2,2,2,2,2,2,2,2,2,166,166,166,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDS,5.0,53.0,45.0,452.0,4522.0,25.0,2550.0,976.0,430.0,19,0,5,1,25,19,36,65,74,6,36,100,82,157,56,144,153,109,4,4,4,23,48,48,22,73,70,56,106,106,106,106,106,106,106,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
DE,3.0,35.0,33.0,333.0,3331.0,20.0,2010.0,925.0,345.0,15,9,15,3,12,16,16,18,26,74,49,119,65,123,178,178,214,186,2,9,7,32,32,40,40,40,40,74,86,39,74,128,43,158,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGX,8.0,80.0,62.0,621.0,6215.0,35.0,3510.0,905.0,292.0,14,4,9,5,4,32,39,69,68,84,95,36,129,77,50,192,192,192,6,3,5,5,22,22,37,36,5,86,45,0,95,56,49,47,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DHI,1.0,15.0,23.0,236.0,2361.0,25.0,2520.0,976.0,305.0,12,1,14,14,14,14,14,14,14,14,14,14,14,159,159,159,159,159,1,12,12,34,11,34,16,12,12,87,98,136,155,136,87,87,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DHR,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,925.0,355.0,11,9,15,3,12,16,16,18,56,24,90,115,115,152,152,152,152,152,6,19,22,22,42,55,67,22,22,22,68,68,68,179,179,179,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
DIS,4.0,48.0,51.0,515.0,5151.0,50.0,5020.0,978.0,245.0,3,5,10,10,22,22,42,42,53,78,12,60,114,50,78,86,215,119,8,19,25,38,38,38,38,38,38,97,110,110,110,110,110,110,110,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
DISH,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,8,5,7,0,37,28,52,52,52,52,52,52,118,78,90,84,184,36,2,11,14,20,13,5,23,7,78,48,43,114,114,114,114,114,114,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
DJ,2.0,27.0,51.0,511.0,5111.0,25.0,2540.0,976.0,415.0,3,2,2,20,1,1,1,1,1,1,1,1,1,13,3,3,3,2,2,11,14,1,19,14,14,72,72,6,70,29,104,158,97,99,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
DLTR,5.0,53.0,45.0,452.0,4523.0,25.0,2550.0,976.0,432.0,6,9,5,17,38,38,23,25,25,31,56,17,91,57,48,47,23,11,3,8,20,39,39,39,39,75,75,75,75,75,75,75,75,75,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOV,3.0,35.0,33.0,333.0,3334.0,20.0,2010.0,940.0,247.0,11,2,15,3,12,16,16,18,56,24,90,115,115,152,152,152,152,152,6,3,5,5,43,10,37,68,43,47,46,23,157,157,157,157,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
DRE,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,4,0,16,20,20,15,15,15,15,15,106,106,106,172,106,207,106,6,10,18,25,46,46,46,46,56,91,119,119,119,119,85,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
DRI,5.0,58.0,72.0,722.0,7225.0,25.0,2530.0,978.0,420.0,6,8,17,29,31,8,8,8,8,8,8,8,8,8,8,8,8,8,8,15,15,15,15,15,15,15,15,15,15,15,152,152,152,152,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DTE,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,-1,3,18,18,18,45,45,45,45,45,45,45,45,45,45,45,45,233,5,5,0,0,0,0,0,0,0,42,42,42,42,42,42,208,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0
DUK,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,3,18,18,18,45,45,45,45,45,45,45,45,45,45,45,45,233,9,13,13,33,33,33,33,33,33,33,33,66,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DVA,8.0,80.0,62.0,621.0,6214.0,35.0,3510.0,905.0,292.0,14,0,19,19,16,18,20,20,20,20,20,13,13,1,1,1,1,1,2,11,19,28,18,37,7,76,76,76,73,120,120,120,77,2,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DVN,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,17,7,3,2,36,2,18,26,71,71,71,71,71,71,71,71,71,71,9,13,13,33,33,33,33,33,33,33,33,33,33,33,33,33,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
DXC,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,940.0,454.0,25,9,12,12,27,5,29,33,57,58,68,54,19,16,131,5,84,108,8,15,15,15,15,15,15,6,39,84,53,130,152,133,191,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EA,7.0,73.0,51.0,511.0,5112.0,50.0,5020.0,940.0,185.0,3,5,10,8,15,17,56,68,27,85,19,61,93,100,77,50,49,26,3,8,20,8,17,20,20,20,20,54,54,54,54,54,55,77,191,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EBAY,7.0,73.0,51.0,518.0,5182.0,25.0,2550.0,940.0,185.0,2,5,10,10,15,17,56,68,23,3,50,104,104,104,104,104,104,104,3,14,21,21,41,41,41,41,41,41,41,41,41,41,41,41,41,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
ECL,2.0,28.0,32.0,325.0,3256.0,15.0,1510.0,970.0,167.0,7,8,13,23,23,24,19,61,65,49,47,20,23,143,143,143,216,216,1,12,12,27,11,34,16,43,87,87,87,87,87,87,87,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ED,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,3,18,18,18,45,45,45,45,45,45,45,45,45,45,45,45,233,4,4,4,4,4,7,68,78,89,17,116,116,116,116,116,116,116,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EFX,7.0,73.0,56.0,561.0,5614.0,20.0,2020.0,940.0,453.0,19,1,14,23,23,24,19,61,65,66,31,75,120,120,179,179,179,179,2,9,19,32,14,28,57,77,42,92,92,92,92,92,92,92,92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EIX,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,2,2,20,13,40,40,40,40,40,40,40,40,40,40,40,40,40,2,9,7,32,14,28,57,77,80,94,94,137,137,137,199,199,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1
EL,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,215.0,20,4,0,16,20,20,15,15,15,15,13,105,137,137,137,137,137,148,6,3,5,5,22,22,37,36,5,47,46,23,157,157,157,133,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMC,3.0,35.0,33.0,334.0,3341.0,45.0,4520.0,940.0,188.0,2,5,10,10,10,10,10,10,16,16,10,16,100,10,10,100,96,77,3,8,20,14,39,57,45,37,68,78,76,46,14,3,25,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
EMN,2.0,28.0,32.0,325.0,3252.0,15.0,1510.0,970.0,160.0,11,9,13,23,23,24,19,61,65,49,47,20,23,143,143,143,216,216,5,9,24,36,36,53,53,53,53,53,100,100,100,37,37,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
EMR,3.0,38.0,33.0,334.0,3345.0,20.0,2010.0,925.0,220.0,11,0,19,19,16,18,20,20,26,74,49,119,65,123,178,98,75,115,1,12,1,11,30,11,11,30,30,30,30,84,84,84,84,187,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
ENDP,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,285.0,10,0,19,19,16,18,20,20,20,20,20,13,13,1,1,1,1,1,3,17,17,31,20,47,47,47,47,95,7,7,7,168,168,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EOG,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,5,7,3,2,36,2,18,26,71,71,71,71,71,71,71,71,71,71,8,1,27,26,28,26,26,18,44,43,47,58,133,135,193,128,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EP,4.0,49.0,48.0,486.0,4862.0,10.0,1010.0,700.0,710.0,5,0,19,19,16,30,33,12,58,44,62,12,75,2,111,95,205,123,5,5,2,2,2,2,2,28,28,28,10,123,123,123,123,123,123,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQIX,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,974.0,463.0,2,9,7,8,9,3,3,37,12,56,17,85,96,18,91,66,62,49,0,2,23,37,45,58,58,25,25,19,19,85,18,104,143,216,216,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
EQR,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,4,0,16,20,20,15,15,15,15,15,106,106,106,172,106,207,106,6,19,26,30,37,36,69,1,69,69,21,135,140,140,140,140,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1
EQT,4.0,49.0,21.0,211.0,2111.0,10.0,1010.0,700.0,710.0,5,7,3,2,36,2,18,26,71,71,71,71,71,71,71,71,71,71,4,4,3,17,23,7,68,78,46,25,101,101,101,101,101,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,3,18,18,18,45,45,45,45,45,45,45,45,45,45,45,45,233,5,5,2,2,2,2,2,2,2,2,2,2,2,166,166,166,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESRX,5.0,59.0,44.0,446.0,4461.0,35.0,3510.0,905.0,287.0,14,4,6,6,30,31,58,46,24,28,46,74,102,74,118,72,2,141,4,4,13,13,21,59,59,59,59,83,108,108,108,108,108,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ESS,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,4,0,16,20,20,15,15,15,15,15,106,106,106,172,106,207,106,8,10,26,30,37,23,55,1,66,10,11,70,145,59,51,13,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
ETFC,6.0,62.0,52.0,523.0,5231.0,40.0,4020.0,800.0,822.0,4,5,12,12,27,5,2,54,54,10,74,49,47,47,23,20,15,144,2,11,19,28,18,37,7,76,76,76,105,124,124,124,124,206,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETN,3.0,36.0,33.0,335.0,3353.0,20.0,2010.0,925.0,355.0,18,9,15,3,12,16,16,18,56,24,90,115,115,152,152,152,152,152,4,4,4,13,21,59,59,59,59,59,59,59,17,164,164,164,164,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ETR,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,3,18,18,18,45,45,45,45,45,45,45,45,45,45,45,45,233,9,13,13,33,33,33,13,13,13,13,13,122,122,122,122,149,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
EVHC,8.0,80.0,62.0,621.0,6214.0,35.0,3510.0,905.0,287.0,14,8,6,6,6,6,6,16,36,18,48,38,78,110,84,6,181,172,3,14,21,21,41,41,41,41,41,41,96,11,128,95,89,137,97,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
EVRG,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,3,18,18,13,40,40,40,40,40,40,40,40,40,40,40,40,165,2,9,7,3,3,3,3,3,3,3,26,18,159,139,95,76,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EW,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,3,9,5,5,27,28,19,61,61,65,77,49,48,24,165,110,174,6,3,5,5,22,22,49,36,5,86,45,0,95,56,49,47,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EXC,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,-1,3,18,18,18,45,45,45,45,45,45,45,45,45,45,45,45,233,5,5,2,0,24,42,42,42,77,77,103,103,103,103,189,189,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
EXPD,4.0,47.0,48.0,488.0,4885.0,20.0,2030.0,600.0,620.0,9,4,9,5,5,27,28,19,61,61,65,57,32,107,11,110,174,61,7,6,6,6,6,6,44,79,79,79,79,79,79,79,79,79,29,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,3.0,37.0,33.0,336.0,3361.0,25.0,2510.0,976.0,120.0,18,9,15,3,12,16,16,18,56,24,90,115,115,152,152,152,152,56,2,11,14,1,19,14,14,72,72,6,70,29,104,158,97,99,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAST,5.0,50.0,4.0,42.0,423.0,20.0,2010.0,976.0,450.0,6,1,14,14,3,12,24,2,60,89,89,88,37,97,162,187,115,80,3,8,20,39,40,20,20,54,17,39,39,56,80,172,162,154,233,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
FCX,1.0,10.0,21.0,212.0,2122.0,15.0,1510.0,970.0,360.0,17,3,18,24,2,40,40,4,4,4,4,4,4,4,4,4,4,4,5,5,24,0,24,42,42,42,77,77,103,37,86,91,188,135,80,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
FDO,5.0,53.0,45.0,452.0,4529.0,25.0,2550.0,976.0,432.0,6,1,5,17,25,19,36,65,74,6,36,100,91,57,48,47,23,15,7,7,28,10,7,51,62,62,50,50,90,17,77,159,38,175,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDX,4.0,45.0,49.0,492.0,4921.0,20.0,2030.0,600.0,620.0,9,4,0,21,21,21,21,21,21,21,21,21,21,21,21,21,21,33,8,15,25,38,38,38,38,38,38,97,110,110,110,110,58,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FE,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,3,18,18,18,45,45,45,45,45,45,45,45,45,45,45,45,233,5,5,2,0,24,42,42,42,77,77,103,103,103,103,181,29,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFIV,7.0,73.0,54.0,541.0,5415.0,45.0,4520.0,940.0,454.0,2,5,10,22,10,33,37,5,77,77,77,18,138,130,69,63,54,156,3,8,20,14,39,57,45,37,68,78,76,46,14,3,25,23,22,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FHN,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,817.0,4,2,16,27,19,46,46,64,79,64,57,94,94,94,94,94,182,224,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FISV,7.0,73.0,51.0,518.0,5182.0,45.0,4510.0,940.0,453.0,25,5,10,10,7,13,38,44,44,50,85,6,16,96,74,57,50,47,9,13,13,33,33,33,33,33,33,33,33,33,33,33,33,33,33,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FITB,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,815.0,4,6,16,27,19,46,46,64,79,64,57,94,94,94,94,94,182,224,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,5.0,56.0,44.0,448.0,4482.0,25.0,2550.0,976.0,449.0,22,9,5,17,38,38,23,25,25,38,82,82,139,139,139,139,38,38,8,15,15,15,15,15,15,15,15,15,15,15,152,152,152,152,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0
FLIR,3.0,38.0,33.0,334.0,3345.0,45.0,4520.0,925.0,220.0,13,0,19,19,16,18,20,20,20,20,20,13,13,1,1,1,1,228,3,8,20,8,17,54,60,60,60,60,117,117,117,117,55,77,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLR,1.0,16.0,23.0,237.0,2379.0,20.0,2010.0,925.0,240.0,5,1,14,14,3,12,24,2,60,89,89,89,89,89,89,58,94,207,9,13,13,9,9,9,9,9,9,9,9,9,9,9,9,203,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLS,3.0,35.0,33.0,333.0,3339.0,20.0,2010.0,925.0,357.0,15,9,7,0,37,30,33,12,58,44,62,95,36,129,96,74,66,57,9,13,13,9,9,33,33,33,33,33,33,33,5,77,78,42,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
FMC,2.0,28.0,32.0,325.0,3253.0,15.0,1510.0,970.0,165.0,15,9,13,23,23,4,43,43,43,43,43,43,43,43,43,43,43,43,2,9,7,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
FOSL,3.0,38.0,33.0,334.0,3345.0,25.0,2520.0,976.0,203.0,22,2,2,20,1,1,1,1,1,1,1,1,1,13,3,3,3,2,3,8,28,8,17,54,60,60,60,60,112,112,37,112,112,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
FRT,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,4,0,16,20,20,15,15,15,15,15,106,106,106,172,106,207,106,4,0,8,12,10,25,25,19,19,14,14,132,132,132,132,132,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
FRX,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,285.0,10,8,1,11,11,11,13,63,63,63,63,63,79,79,79,79,79,79,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAS,4.0,49.0,22.0,221.0,2212.0,55.0,5510.0,700.0,710.0,8,3,18,18,18,45,45,45,45,45,45,45,45,45,45,45,45,17,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD,3.0,37.0,33.0,336.0,3364.0,20.0,2010.0,925.0,110.0,19,8,17,29,31,25,54,6,10,65,18,48,126,126,126,126,126,126,8,15,15,15,28,26,26,18,44,43,47,130,130,130,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GE,10.0,99.0,99.0,999.0,9999.0,20.0,2010.0,925.0,220.0,15,9,12,12,27,5,2,54,54,10,66,24,68,114,6,140,14,161,2,9,19,28,18,37,7,76,76,71,40,40,82,43,126,89,158,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
GENZ,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,5,4,25,24,44,44,58,5,62,6,99,10,92,57,49,48,24,3,17,17,8,17,54,60,60,60,60,117,117,117,117,117,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
GHC,8.0,82.0,61.0,611.0,6116.0,25.0,2530.0,976.0,415.0,8,2,2,16,20,20,15,15,15,15,1,1,1,13,3,3,3,2,6,19,22,22,22,22,17,21,84,55,22,128,48,134,107,59,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
GILD,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,5,4,25,24,44,44,58,5,62,6,99,10,92,57,49,48,24,8,1,27,26,28,26,26,18,44,43,47,58,133,135,193,128,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1
GIS,2.0,20.0,31.0,311.0,3112.0,30.0,3020.0,978.0,250.0,7,8,1,28,28,36,26,36,18,26,26,15,15,15,15,13,13,13,5,5,0,0,0,0,0,0,0,42,42,42,42,42,42,43,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GL,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,825.0,4,2,16,4,33,39,25,27,28,5,81,32,35,35,35,61,25,153,5,5,0,0,24,42,42,42,77,42,42,42,42,42,181,29,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
GLW,3.0,36.0,33.0,334.0,3344.0,45.0,4520.0,940.0,180.0,13,0,19,22,22,33,51,51,51,51,51,51,51,51,51,51,51,239,1,15,1,11,27,12,56,57,45,82,66,45,60,176,139,95,76,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
GMCR,2.0,20.0,31.0,311.0,3119.0,30.0,3020.0,978.0,250.0,7,4,0,16,20,20,15,4,4,4,4,4,4,39,5,115,106,200,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GME,5.0,57.0,44.0,443.0,4431.0,25.0,2550.0,976.0,426.0,-1,0,19,19,15,17,56,68,27,85,19,61,93,100,77,38,11,25,7,7,28,10,7,51,51,51,51,51,51,51,51,51,194,194,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0
