,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
D,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,2,4,15,5,7,42,7,30,20,42,114,94,74,54,33,13,104,0,14,14,12,12,12,12,12,12,12,12,12,155,155,155,155,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DD,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,970.0,160.0,19,6,15,12,9,42,32,22,70,60,50,30,10,24,19,47,20,12,0,14,14,2,44,44,44,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDS,5.0,53.0,45.0,452.0,4522.0,25.0,2550.0,976.0,430.0,19,5,2,23,13,19,5,58,39,6,76,48,47,51,31,45,31,42,9,9,7,21,21,57,11,59,30,79,110,110,110,110,110,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
DE,3.0,35.0,33.0,333.0,3331.0,20.0,2010.0,925.0,345.0,15,6,14,9,33,30,59,30,16,12,87,67,119,135,115,94,74,212,2,12,20,20,20,20,20,20,20,20,20,20,20,144,144,204,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGX,8.0,80.0,62.0,621.0,6215.0,35.0,3510.0,905.0,292.0,14,4,19,5,25,8,25,61,66,75,93,73,53,33,13,72,32,18,7,3,5,34,30,54,10,3,88,88,115,115,115,115,115,115,115,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
DHI,1.0,15.0,23.0,236.0,2361.0,25.0,2520.0,976.0,305.0,12,5,1,14,4,41,40,21,79,69,59,39,19,6,4,188,168,148,8,16,9,22,48,52,66,66,66,66,87,87,87,87,87,87,87,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
DHR,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,925.0,355.0,11,6,14,9,33,30,59,30,16,12,87,67,119,135,115,94,74,212,7,4,21,30,17,14,27,30,70,70,70,112,114,93,70,185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DIS,4.0,48.0,51.0,515.0,5151.0,50.0,5020.0,978.0,245.0,3,3,11,1,1,34,10,49,49,71,24,46,92,63,127,132,126,106,8,17,17,17,43,43,43,43,43,17,17,17,17,17,114,114,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
DISH,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,8,8,12,26,39,29,19,9,72,55,99,79,123,103,83,165,145,125,4,2,16,16,16,16,3,49,17,52,112,128,97,58,50,49,134,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DJ,2.0,27.0,51.0,511.0,5111.0,25.0,2540.0,976.0,415.0,3,6,11,25,21,11,56,46,34,24,14,111,107,91,123,102,82,62,4,2,13,9,14,15,17,69,22,8,66,79,146,14,75,67,63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DLTR,5.0,53.0,45.0,452.0,4523.0,25.0,2550.0,976.0,432.0,-1,5,2,23,13,19,5,58,39,6,76,48,47,51,31,45,40,145,5,18,18,18,2,53,53,53,49,53,42,68,130,78,58,51,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
DOV,3.0,35.0,33.0,333.0,3334.0,20.0,2010.0,940.0,247.0,11,6,14,9,33,30,59,30,16,12,87,67,119,135,115,94,74,212,7,4,21,30,17,14,27,30,70,70,70,112,114,93,70,66,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
DRE,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,1,7,10,29,48,49,36,26,56,72,101,68,61,176,155,0,173,7,4,24,0,47,39,59,56,53,73,10,103,73,73,73,163,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
DRI,5.0,58.0,72.0,722.0,7225.0,25.0,2530.0,978.0,420.0,6,2,11,24,11,12,57,25,56,62,82,62,42,159,139,118,181,234,3,16,25,25,25,5,62,62,62,62,118,118,118,177,186,186,186,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DTE,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,-1,2,4,15,5,7,42,7,30,20,42,114,94,74,54,33,13,104,0,0,0,2,44,44,44,44,44,44,44,44,44,44,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0
DUK,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,2,4,15,5,7,42,7,30,20,42,114,94,74,54,33,13,104,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
DVA,8.0,80.0,62.0,621.0,6214.0,35.0,3510.0,905.0,292.0,14,1,7,10,29,48,49,36,26,56,72,88,72,48,32,11,90,70,2,12,20,26,34,2,30,34,34,34,54,96,149,34,168,206,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
DVN,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,5,7,17,7,31,21,11,1,0,34,66,58,2,1,61,154,203,183,3,16,25,25,25,48,48,48,48,92,92,5,52,118,162,128,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
DXC,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,940.0,454.0,25,1,3,6,37,16,0,62,27,79,69,49,29,9,169,176,114,16,8,8,28,39,39,22,57,17,52,97,97,127,127,127,127,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EA,7.0,73.0,51.0,511.0,5112.0,50.0,5020.0,940.0,185.0,3,8,5,27,24,3,30,20,10,0,88,92,115,23,140,86,218,48,5,6,6,6,6,41,41,22,6,84,88,136,94,122,118,210,210,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
EBAY,7.0,73.0,51.0,518.0,5182.0,25.0,2550.0,940.0,185.0,2,8,13,3,23,13,44,34,24,14,4,3,74,147,125,116,84,45,6,5,23,23,23,47,23,23,23,23,119,125,125,125,125,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ECL,2.0,28.0,32.0,325.0,3256.0,15.0,1510.0,970.0,167.0,7,0,0,17,0,49,17,4,11,1,0,7,0,0,1,191,171,151,3,10,3,3,40,40,40,40,40,40,40,40,40,40,5,30,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ED,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,2,4,15,5,7,42,7,30,20,42,114,94,74,54,33,13,104,9,15,15,24,24,24,24,24,81,3,31,54,145,145,145,145,145,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
EFX,7.0,73.0,56.0,561.0,5614.0,20.0,2020.0,940.0,453.0,19,3,9,28,16,28,43,33,23,13,3,115,95,19,79,117,143,91,0,14,14,12,12,12,12,12,12,12,12,12,155,155,155,155,155,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EIX,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,2,4,15,5,7,42,16,57,46,80,38,45,136,166,75,112,127,2,12,20,20,34,2,30,34,34,34,34,34,34,34,168,206,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EL,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,215.0,20,2,7,10,29,1,35,39,29,19,52,85,65,45,25,4,65,215,7,4,21,30,17,14,27,30,70,70,70,112,114,93,70,66,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
EMC,3.0,35.0,33.0,334.0,3341.0,45.0,4520.0,940.0,188.0,2,8,16,16,34,27,1,38,48,38,28,8,18,36,56,29,99,64,5,11,11,11,41,41,41,41,41,41,41,26,86,30,134,144,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
EMN,2.0,28.0,32.0,325.0,3252.0,15.0,1510.0,970.0,160.0,11,0,0,17,0,49,17,4,11,1,0,7,0,0,1,191,171,151,2,12,20,20,20,20,20,34,34,34,34,34,34,83,34,34,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
EMR,3.0,38.0,33.0,334.0,3345.0,20.0,2010.0,925.0,220.0,11,6,14,9,33,30,59,30,16,12,87,67,39,101,14,159,154,163,8,16,9,22,48,52,66,66,66,66,87,87,87,87,87,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
ENDP,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,285.0,10,1,18,21,39,29,19,9,37,23,56,105,117,40,162,194,78,158,5,11,11,11,41,4,4,4,4,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOG,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,5,7,17,7,31,21,11,1,0,34,66,58,2,1,61,154,203,183,8,8,28,28,28,28,16,8,86,87,106,106,106,106,121,56,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
EP,4.0,49.0,48.0,486.0,4862.0,10.0,1010.0,700.0,710.0,5,8,5,27,26,43,26,67,67,74,64,44,24,25,119,67,195,211,4,12,13,9,22,6,2,68,64,22,22,97,56,131,192,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1
EQIX,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,974.0,463.0,2,0,0,17,0,49,17,4,11,1,0,7,0,0,1,191,94,19,5,18,18,18,46,31,22,19,84,9,104,73,39,79,191,177,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1
EQR,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,1,7,10,29,48,49,36,26,56,72,101,68,61,176,155,0,173,8,17,17,28,28,28,16,8,86,93,93,93,151,151,151,151,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQT,4.0,49.0,21.0,211.0,2111.0,10.0,1010.0,700.0,710.0,5,7,17,7,31,21,11,1,0,34,66,58,2,1,61,154,203,183,9,15,15,37,37,37,34,16,31,4,36,29,143,134,188,188,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,2,4,15,5,7,42,7,30,20,42,114,94,74,54,33,13,104,2,7,26,38,38,38,38,38,38,38,38,104,104,116,56,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESRX,5.0,59.0,44.0,446.0,4461.0,35.0,3510.0,905.0,287.0,14,4,19,5,25,23,39,32,12,2,2,9,20,7,38,19,96,97,9,9,7,21,21,57,11,59,30,79,110,110,110,110,110,110,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESS,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,1,7,10,29,48,49,36,26,56,72,88,72,48,32,11,125,105,8,17,17,28,28,28,16,8,86,87,74,19,79,95,106,106,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1
ETFC,6.0,62.0,52.0,523.0,5231.0,40.0,4020.0,800.0,822.0,4,8,12,26,6,39,20,59,73,63,53,33,13,70,40,51,9,7,4,2,12,33,14,49,15,78,78,68,78,101,50,25,25,25,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETN,3.0,36.0,33.0,335.0,3353.0,20.0,2010.0,925.0,355.0,18,6,14,9,33,5,55,18,74,64,54,34,14,145,72,55,38,28,3,10,10,10,10,10,63,75,75,75,75,124,124,124,124,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0
ETR,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,2,4,15,5,7,42,7,30,20,42,114,94,74,54,33,13,104,9,15,15,24,24,24,24,24,81,3,31,54,145,145,145,145,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EVHC,8.0,80.0,62.0,621.0,6214.0,35.0,3510.0,905.0,287.0,14,1,19,5,25,23,39,32,12,2,93,73,53,33,13,72,32,18,5,11,11,11,41,4,4,4,4,80,4,4,4,66,28,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1
EVRG,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,2,4,15,5,7,42,7,30,20,42,114,94,74,54,33,13,104,2,7,26,26,34,2,30,50,83,83,54,96,149,34,168,206,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,1,17,7,31,21,6,56,15,66,77,116,120,118,172,151,147,156,1,3,5,35,35,35,35,35,71,71,71,71,71,161,161,161,161,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXC,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,-1,2,4,15,5,7,42,7,30,20,42,114,94,74,54,33,13,104,2,7,26,26,26,26,26,9,26,26,26,53,26,26,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
EXPD,4.0,47.0,48.0,488.0,4885.0,20.0,2030.0,600.0,620.0,9,3,18,21,22,20,13,50,53,61,26,6,6,104,104,173,77,205,1,1,1,13,13,13,13,13,42,82,117,82,82,42,102,42,102,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
F,3.0,37.0,33.0,336.0,3361.0,25.0,2510.0,976.0,120.0,18,6,12,26,6,5,55,18,74,64,54,34,14,145,72,55,38,28,4,2,12,33,33,49,52,45,14,81,91,91,91,91,91,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FAST,5.0,50.0,4.0,42.0,423.0,20.0,2010.0,976.0,450.0,6,0,0,17,0,49,17,4,11,1,0,7,0,35,15,197,206,81,6,5,23,23,27,47,60,60,60,60,60,60,60,28,77,180,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1
FCX,1.0,10.0,21.0,212.0,2122.0,15.0,1510.0,970.0,360.0,17,1,18,21,22,1,35,39,29,19,52,85,65,45,25,4,65,215,2,7,26,26,26,26,26,9,26,26,107,53,62,107,163,219,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
FDO,5.0,53.0,45.0,452.0,4529.0,25.0,2550.0,976.0,432.0,6,5,2,23,13,19,5,58,39,6,76,48,47,51,31,45,40,145,1,19,29,19,19,19,64,64,73,46,19,9,134,103,93,78,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
FDX,4.0,45.0,49.0,492.0,4921.0,20.0,2030.0,600.0,620.0,9,2,15,28,38,15,33,64,54,44,91,82,62,42,22,1,217,197,3,16,25,25,25,5,62,62,62,62,118,118,118,177,186,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FE,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,2,4,15,5,7,42,7,30,20,42,114,94,74,54,33,13,104,0,0,0,2,44,44,44,44,44,44,44,44,44,44,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
FFIV,7.0,73.0,54.0,541.0,5415.0,45.0,4520.0,940.0,454.0,2,8,16,16,34,27,1,38,48,38,28,8,18,36,56,29,99,64,5,11,11,36,36,4,4,5,5,99,99,99,99,99,99,99,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FHN,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,817.0,4,2,6,29,19,9,31,52,42,32,22,2,106,41,7,24,160,140,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FISV,7.0,73.0,51.0,518.0,5182.0,45.0,4510.0,940.0,453.0,25,0,0,17,0,49,17,4,11,1,0,7,0,0,1,191,171,151,9,15,2,24,24,24,33,31,79,10,52,126,147,147,147,202,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FITB,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,815.0,4,0,0,17,0,49,17,4,11,1,0,7,0,0,1,191,171,151,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,5.0,56.0,44.0,448.0,4482.0,25.0,2550.0,976.0,449.0,22,5,2,24,28,32,22,12,2,68,51,31,11,114,43,43,136,77,7,4,24,15,45,17,68,57,39,59,14,135,135,135,135,135,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FLIR,3.0,38.0,33.0,334.0,3345.0,45.0,4520.0,925.0,220.0,13,0,0,17,0,1,6,56,15,66,77,116,120,118,172,151,147,112,3,9,10,10,5,3,50,72,80,31,84,138,159,159,159,138,138,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
FLR,1.0,16.0,23.0,237.0,2379.0,20.0,2010.0,925.0,240.0,5,0,0,17,0,49,17,4,11,1,0,7,0,0,1,83,63,236,9,15,15,24,24,24,24,24,81,95,95,95,95,165,165,165,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLS,3.0,35.0,33.0,333.0,3339.0,20.0,2010.0,925.0,357.0,15,5,2,1,1,36,53,15,32,40,44,17,23,115,82,74,54,34,0,0,2,7,49,42,69,39,69,69,105,105,105,105,105,105,105,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FMC,2.0,28.0,32.0,325.0,3253.0,15.0,1510.0,970.0,165.0,15,3,18,21,3,47,37,42,46,54,35,45,131,111,91,70,50,30,2,14,14,38,38,38,38,38,38,38,38,38,38,38,38,217,226,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
FOSL,3.0,38.0,33.0,334.0,3345.0,25.0,2520.0,976.0,203.0,22,3,18,21,22,20,4,43,75,65,67,12,99,55,103,177,157,137,5,11,11,36,36,36,36,36,36,94,94,94,36,36,94,94,94,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
FRT,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,1,7,10,29,48,49,36,26,56,72,88,72,48,32,11,125,105,9,15,15,37,37,37,34,16,31,4,36,29,136,136,136,136,136,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
FRX,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,285.0,10,1,3,2,39,29,19,9,72,41,94,72,136,146,126,105,85,65,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAS,4.0,49.0,22.0,221.0,2212.0,55.0,5510.0,700.0,710.0,8,2,4,15,29,48,42,7,30,20,42,114,94,74,54,33,13,104,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD,3.0,37.0,33.0,336.0,3364.0,20.0,2010.0,925.0,110.0,9,0,0,0,35,14,50,40,44,67,10,4,44,30,20,17,210,190,3,9,10,10,5,3,50,72,72,72,72,72,72,139,139,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
GE,10.0,99.0,99.0,999.0,9999.0,20.0,2010.0,925.0,220.0,9,3,10,19,30,31,21,11,65,15,63,11,134,99,164,167,149,79,4,12,13,9,22,6,25,68,10,85,22,27,156,156,156,156,156,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
GENZ,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,8,3,6,37,37,27,17,7,10,57,56,36,116,144,123,103,83,1,3,5,35,31,51,51,51,71,51,51,65,139,94,179,196,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
GHC,8.0,82.0,61.0,611.0,6116.0,25.0,2530.0,976.0,415.0,8,9,8,11,7,46,36,26,60,50,40,84,133,44,93,3,27,15,7,4,21,30,17,14,27,30,70,70,70,112,114,93,70,66,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GILD,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,5,3,6,37,37,27,17,7,10,57,56,36,116,144,123,103,83,1,19,29,29,29,34,29,29,29,29,29,84,140,86,66,58,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIS,2.0,20.0,31.0,311.0,3112.0,30.0,3020.0,978.0,250.0,7,9,8,11,7,46,36,26,60,50,40,84,133,44,93,3,27,15,9,15,2,7,49,42,33,39,79,10,52,126,147,29,126,126,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
GL,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,825.0,4,9,10,19,30,31,21,45,35,25,15,15,63,95,48,109,115,95,0,14,14,12,12,12,12,12,12,12,12,12,155,155,155,155,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
GLW,3.0,36.0,33.0,334.0,3344.0,45.0,4520.0,940.0,180.0,13,8,16,16,2,33,14,68,58,48,38,18,32,154,134,113,93,73,7,4,24,15,45,17,68,57,39,59,14,63,28,133,149,95,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
GMCR,2.0,20.0,31.0,311.0,3119.0,30.0,3020.0,978.0,250.0,7,4,8,11,7,1,35,39,29,80,86,81,96,129,23,142,151,192,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GME,5.0,57.0,44.0,443.0,4431.0,25.0,2550.0,976.0,426.0,6,4,1,23,4,47,30,20,10,0,88,92,132,85,28,139,131,149,1,19,29,19,19,19,64,64,73,46,19,9,134,103,93,78,49,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
