,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
DAL,4.0,45.0,48.0,481.0,4811.0,20.0,2030.0,600.0,605.0,9,2,10,28,36,18,37,5,49,21,34,52,109,89,69,49,29,9,2,16,17,20,33,24,45,69,57,46,23,2,46,20,38,98,63,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1
DD,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,970.0,160.0,15,1,1,16,6,27,54,44,26,50,87,75,42,147,134,114,94,74,0,4,24,23,12,3,13,71,46,76,94,62,41,15,96,194,173,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDS,5.0,53.0,45.0,452.0,4522.0,25.0,2550.0,976.0,430.0,6,9,5,25,11,3,1,6,10,88,4,26,25,99,157,137,117,97,0,4,24,21,10,1,5,10,69,58,95,86,65,142,176,104,140,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
DE,3.0,35.0,33.0,333.0,3331.0,20.0,2010.0,925.0,345.0,18,1,1,13,3,2,42,38,47,69,58,118,29,98,78,58,38,18,5,3,29,39,28,58,44,33,88,10,54,110,89,63,40,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
DFS,6.0,61.0,52.0,522.0,5222.0,40.0,4020.0,-1.0,-1.0,4,0,17,7,31,32,41,55,60,5,31,113,91,140,120,175,155,135,8,0,19,22,9,0,38,27,15,4,116,97,75,54,42,28,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DGX,8.0,80.0,62.0,621.0,6215.0,35.0,3510.0,905.0,292.0,10,5,4,11,32,1,22,9,2,6,2,15,2,10,6,0,2,12,9,7,18,33,22,20,6,45,33,22,111,90,144,169,199,207,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
DHI,1.0,15.0,23.0,236.0,2361.0,25.0,2520.0,976.0,305.0,12,2,17,10,26,40,2,14,4,13,6,116,94,74,54,34,14,7,0,4,24,21,10,1,42,31,19,8,107,86,11,57,73,173,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
DHR,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,925.0,355.0,13,7,13,3,1,22,50,12,18,10,10,10,76,126,24,89,110,219,6,18,8,31,37,28,14,3,85,81,114,73,52,26,3,38,207,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DIS,4.0,48.0,51.0,515.0,5151.0,50.0,5020.0,978.0,245.0,3,9,18,1,15,16,21,51,56,56,78,90,23,22,174,100,88,22,6,1,22,18,37,28,14,3,85,81,114,93,67,177,83,205,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DISCA,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,-1.0,-1.0,-1,5,2,6,20,47,52,27,23,20,65,44,3,152,71,8,72,194,1,11,26,4,25,5,39,18,71,60,17,58,34,33,16,23,77,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
DISH,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,8,9,14,22,9,24,32,16,6,33,98,61,74,106,131,79,8,90,5,15,7,28,14,19,60,49,37,91,68,47,26,0,71,56,35,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
DJ,2.0,27.0,51.0,511.0,5111.0,25.0,2540.0,976.0,415.0,-1,7,13,3,1,22,50,12,18,7,3,24,9,9,8,6,1,1,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DLR,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,-1.0,-1.0,26,8,16,21,30,20,10,0,59,76,72,84,62,42,43,2,3,226,9,5,25,33,22,13,53,62,50,25,100,113,95,139,116,101,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DLTR,5.0,53.0,45.0,452.0,4523.0,25.0,2550.0,976.0,432.0,6,7,5,25,12,25,23,66,21,75,75,91,134,114,94,74,54,122,4,1,21,31,0,11,64,53,47,36,87,66,45,19,140,125,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
DOV,3.0,35.0,33.0,333.0,3334.0,20.0,2010.0,940.0,247.0,15,9,2,17,0,33,38,48,38,59,49,105,69,28,79,37,27,210,6,18,15,1,1,55,41,30,18,35,84,63,42,16,171,68,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DPZ,5.0,58.0,72.0,722.0,7225.0,25.0,2530.0,-1.0,-1.0,10,9,9,23,25,46,36,26,16,4,95,38,57,66,57,45,6,180,5,15,1,5,21,27,21,67,81,40,47,24,4,167,191,176,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DRE,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,8,16,21,30,20,10,0,59,76,72,84,62,42,43,2,3,226,9,10,0,36,34,25,11,0,61,6,34,53,98,18,141,8,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
DRI,5.0,58.0,72.0,722.0,7225.0,25.0,2530.0,978.0,420.0,6,9,9,23,25,46,36,51,66,56,78,90,23,22,174,100,47,44,3,16,6,14,3,51,45,69,22,11,106,57,125,99,76,213,192,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DTE,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,-1,3,19,9,39,29,19,63,53,41,27,92,112,37,30,67,50,124,3,16,9,9,30,21,7,17,79,48,9,39,21,178,155,140,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DUK,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,7,13,3,1,22,50,12,18,7,3,24,9,9,8,6,1,1,9,5,25,33,22,13,53,62,50,39,13,88,82,79,115,18,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DVA,8.0,80.0,62.0,621.0,6214.0,35.0,3510.0,905.0,292.0,14,5,4,11,32,1,22,9,2,6,2,15,2,10,6,0,2,12,3,14,6,14,3,37,68,57,45,34,99,78,51,25,2,115,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DVN,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,5,6,15,29,19,9,56,65,55,43,33,13,92,150,168,148,128,108,7,9,13,3,16,53,2,76,64,53,98,77,36,113,97,158,185,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
DXC,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,940.0,454.0,25,9,9,23,27,17,7,25,15,3,1,101,79,59,39,19,64,60,2,2,17,20,33,24,10,29,84,73,2,124,8,123,162,147,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
DXCM,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,-1.0,-1.0,10,7,13,3,1,22,50,12,18,7,3,24,9,9,8,6,1,1,5,17,27,25,42,33,15,54,36,77,78,85,85,59,43,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
EA,7.0,73.0,51.0,511.0,5112.0,50.0,5020.0,940.0,185.0,3,4,6,8,20,36,9,56,34,0,32,5,59,135,56,70,71,179,4,11,26,4,25,5,19,66,89,93,92,120,30,71,48,33,12,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
EBAY,7.0,73.0,51.0,518.0,5182.0,25.0,2550.0,940.0,185.0,2,4,6,8,34,10,0,64,9,78,83,109,127,118,23,178,22,192,1,12,2,26,15,46,32,21,9,97,85,125,101,75,52,37,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
ECL,2.0,28.0,32.0,325.0,3256.0,15.0,1510.0,970.0,167.0,7,5,4,11,32,27,54,44,26,50,87,63,41,21,1,68,174,223,0,7,18,23,12,3,16,72,60,49,119,5,149,51,192,29,203,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ED,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,3,12,2,21,43,33,23,75,63,53,33,11,85,65,138,25,5,2,6,17,7,43,34,20,9,75,64,6,131,5,11,145,203,182,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
EFX,7.0,73.0,56.0,561.0,5614.0,20.0,2020.0,940.0,453.0,25,5,4,1,15,15,5,34,67,73,63,43,21,1,105,169,130,14,9,5,25,19,45,42,47,7,12,25,100,113,55,155,196,181,160,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EIX,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,3,19,9,39,29,19,63,53,41,27,92,112,37,30,67,50,124,3,14,29,16,5,37,51,57,45,71,48,27,6,9,195,180,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,215.0,20,5,4,11,33,11,20,46,72,81,71,51,116,96,148,128,108,88,3,16,6,14,3,51,52,41,22,11,106,57,125,99,76,213,192,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1
EMC,3.0,35.0,33.0,334.0,3341.0,45.0,4520.0,940.0,188.0,2,1,18,8,29,45,16,58,36,71,64,76,105,87,61,66,142,55,4,1,21,31,0,56,23,12,77,66,43,22,1,106,177,162,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMN,2.0,28.0,32.0,325.0,3252.0,15.0,1510.0,970.0,160.0,11,9,9,23,27,17,7,25,15,3,1,101,79,59,134,114,94,74,2,6,17,20,33,24,10,29,75,73,41,20,8,123,162,147,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EMR,3.0,38.0,33.0,334.0,3345.0,20.0,2010.0,925.0,220.0,11,7,2,6,2,35,38,48,41,70,60,40,18,129,166,146,126,106,6,18,15,8,39,48,34,23,11,90,67,119,115,89,66,51,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
ENDP,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,285.0,10,5,7,18,32,42,27,22,12,48,36,110,88,68,48,179,186,166,1,12,2,26,15,46,32,21,9,97,85,125,101,75,52,37,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOG,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,5,6,15,29,19,9,56,65,55,43,33,13,92,150,168,148,128,108,7,8,10,0,46,41,63,52,40,85,110,41,152,138,29,214,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
EP,4.0,49.0,48.0,486.0,4862.0,10.0,1010.0,700.0,710.0,5,6,15,29,19,9,56,65,55,43,33,13,92,150,168,148,128,108,8,19,12,32,36,44,30,19,7,84,61,40,147,17,154,191,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQIX,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,974.0,463.0,2,8,18,20,29,45,16,58,36,71,64,76,105,87,61,191,171,151,2,2,28,30,19,10,56,73,72,61,38,17,128,146,123,108,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQR,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,8,16,21,30,20,10,0,59,76,72,84,62,42,43,2,3,226,9,10,0,36,34,25,11,0,61,6,34,53,98,18,141,185,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQT,4.0,49.0,21.0,211.0,2111.0,10.0,1010.0,700.0,710.0,5,7,13,3,1,22,50,12,18,7,3,24,9,9,68,6,1,213,3,14,4,37,26,17,51,40,83,17,118,100,79,53,30,15,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ES,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,3,19,9,39,29,19,63,53,41,27,92,112,37,30,67,50,124,3,16,9,9,30,21,7,17,79,48,25,4,133,107,84,69,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ESRX,5.0,59.0,44.0,446.0,4461.0,35.0,3510.0,905.0,287.0,14,4,11,17,0,26,6,33,77,34,89,87,125,105,85,65,45,25,5,15,5,12,38,50,58,47,80,69,46,25,145,147,124,193,172,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
ESS,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,8,16,21,30,20,10,0,59,76,72,84,62,42,43,2,3,226,9,5,25,19,45,42,47,74,62,51,28,7,141,115,128,166,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1
ETFC,6.0,62.0,52.0,523.0,5231.0,40.0,4020.0,800.0,822.0,4,1,1,16,6,2,52,20,23,85,97,14,54,106,131,79,8,90,5,15,27,25,42,33,15,8,5,28,3,18,3,2,0,31,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1
ETN,3.0,36.0,33.0,335.0,3353.0,20.0,2010.0,925.0,355.0,15,9,9,13,3,33,38,48,38,59,49,105,69,28,79,37,27,234,2,2,28,2,49,40,26,15,20,95,57,36,15,4,133,99,66,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETR,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,3,19,9,39,29,19,63,53,41,27,92,112,37,30,67,50,124,3,14,29,16,5,37,0,32,82,71,48,27,6,9,195,180,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EVHC,8.0,80.0,62.0,621.0,6214.0,35.0,3510.0,905.0,287.0,14,7,13,17,0,26,6,36,32,54,44,37,55,132,172,173,209,189,7,8,10,0,46,41,63,52,40,85,110,41,20,42,19,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EVRG,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,3,6,19,21,43,33,23,75,63,53,33,11,85,65,138,25,5,3,14,4,37,26,17,52,40,83,72,49,28,7,41,18,3,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
EW,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,5,4,11,32,1,22,9,2,6,2,15,2,10,6,0,2,12,4,11,14,24,13,4,27,28,74,79,89,68,47,21,63,50,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
EXC,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,3,19,9,39,29,19,63,53,41,27,92,112,37,30,67,50,124,3,3,29,16,5,45,57,64,52,41,18,132,87,102,169,154,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
EXPD,4.0,47.0,48.0,488.0,4885.0,20.0,2030.0,600.0,620.0,9,8,6,19,37,47,43,27,69,60,50,117,32,138,179,12,180,160,4,1,21,34,23,16,49,38,26,15,55,12,138,112,89,74,231,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXPE,4.0,47.0,56.0,561.0,5615.0,25.0,2550.0,600.0,620.0,2,5,4,11,33,11,55,46,1,89,67,86,81,158,138,118,158,81,4,8,14,27,47,38,24,13,1,99,76,127,106,80,57,128,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXR,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,-1.0,-1.0,26,8,16,21,30,20,10,0,59,76,72,84,62,42,43,2,3,226,9,10,0,36,18,7,61,50,86,75,52,31,10,8,198,183,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,3.0,37.0,33.0,336.0,3361.0,25.0,2510.0,976.0,120.0,18,2,8,12,22,27,54,44,26,50,87,56,99,75,141,154,197,71,5,15,1,12,4,57,43,78,66,55,32,56,110,94,117,84,53,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
FAST,5.0,50.0,4.0,42.0,423.0,20.0,2010.0,976.0,450.0,6,8,6,19,37,47,43,27,69,60,50,117,32,138,179,12,180,160,1,12,2,15,40,59,18,39,51,83,72,89,59,49,31,186,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCX,1.0,10.0,21.0,212.0,2122.0,15.0,1510.0,970.0,360.0,17,1,1,16,6,31,24,31,30,12,5,102,80,60,40,20,0,40,7,9,13,3,16,53,2,11,4,27,35,60,124,98,75,60,233,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1
FDO,5.0,53.0,45.0,452.0,4529.0,25.0,2550.0,976.0,432.0,6,0,5,25,12,25,23,66,21,75,75,91,134,114,94,74,54,34,0,4,24,21,10,1,5,10,69,58,95,134,113,87,64,49,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDX,4.0,45.0,49.0,492.0,4921.0,20.0,2030.0,600.0,620.0,9,5,2,1,15,47,45,27,70,79,50,117,32,7,47,12,180,79,4,1,21,34,23,16,49,38,26,15,44,23,2,144,121,106,85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FE,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,3,19,9,39,29,19,63,53,41,27,92,112,37,30,67,50,124,3,14,4,37,26,17,51,40,83,17,49,100,79,53,30,15,108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
FFIV,7.0,73.0,54.0,541.0,5415.0,45.0,4520.0,940.0,454.0,2,4,0,0,4,8,39,29,76,87,77,82,60,145,125,105,85,65,1,12,2,26,15,59,17,6,76,65,42,21,0,126,194,179,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FHN,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,817.0,4,0,3,15,5,34,8,43,33,47,37,17,7,92,67,52,44,154,5,15,7,28,4,19,60,49,66,91,68,47,26,121,71,83,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
FIS,7.0,73.0,51.0,518.0,5182.0,45.0,4510.0,-1.0,-1.0,4,4,10,28,36,18,37,3,49,22,12,3,111,91,152,82,12,70,2,7,18,33,22,20,6,45,33,22,111,90,144,169,199,207,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FISV,7.0,73.0,51.0,518.0,5182.0,45.0,4510.0,940.0,453.0,2,9,10,17,0,26,6,37,71,73,92,39,137,117,147,126,173,141,3,3,29,16,5,58,0,32,34,23,0,138,56,120,150,217,196,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
FITB,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,815.0,4,0,3,15,5,34,8,43,33,47,37,17,7,92,67,52,44,154,8,0,19,22,11,2,12,37,42,31,8,65,119,93,70,55,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
FL,5.0,56.0,44.0,448.0,4482.0,25.0,2550.0,976.0,449.0,19,2,5,5,8,5,11,1,45,57,0,88,138,133,113,93,73,53,4,11,26,4,25,5,19,66,89,93,92,120,30,127,146,118,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
FLIR,3.0,38.0,33.0,334.0,3345.0,45.0,4520.0,925.0,220.0,13,8,6,19,37,47,43,27,69,60,50,117,32,138,179,12,180,54,7,8,14,27,47,43,29,70,58,47,24,3,129,166,143,209,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
FLR,1.0,16.0,23.0,237.0,2379.0,20.0,2010.0,925.0,240.0,11,1,1,16,7,31,24,31,30,20,65,98,3,61,2,120,81,62,0,2,28,30,19,10,56,73,87,92,7,48,151,125,182,167,146,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
FLS,3.0,35.0,33.0,333.0,3339.0,20.0,2010.0,925.0,357.0,15,7,13,3,7,22,50,12,18,7,3,98,9,61,2,27,7,239,2,2,28,2,49,40,26,15,3,88,109,128,140,114,188,110,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FMC,2.0,28.0,32.0,325.0,3253.0,15.0,1510.0,970.0,165.0,15,2,8,12,25,46,36,26,16,4,95,38,57,139,57,187,167,147,0,7,18,33,22,13,16,72,60,49,111,5,149,51,103,80,189,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOSL,3.0,38.0,33.0,334.0,3345.0,25.0,2520.0,976.0,203.0,22,7,13,3,1,22,50,12,18,7,3,24,9,9,8,6,46,26,1,11,23,13,48,39,69,63,55,63,40,14,69,109,189,174,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
FRT,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,8,16,21,30,20,10,0,59,76,72,84,62,42,43,2,3,226,9,10,0,29,17,36,28,48,25,50,37,108,96,96,147,109,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1
FRX,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,285.0,10,9,9,23,27,49,59,49,39,27,17,30,64,50,108,182,213,193,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FSLR,3.0,36.0,33.0,334.0,3344.0,45.0,4530.0,-1.0,-1.0,13,1,1,16,7,31,24,31,30,69,58,98,29,61,2,120,86,230,1,12,2,26,15,46,32,21,9,97,85,125,104,157,134,119,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
GAS,4.0,49.0,22.0,221.0,2212.0,55.0,5510.0,700.0,710.0,5,7,12,2,35,22,35,7,52,52,40,20,119,128,17,164,144,238,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
