,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
CPB,2.0,20.0,31.0,311.0,3114.0,30.0,3020.0,978.0,250.0,7,6,5,1,15,35,12,19,62,1,62,4,39,79,173,189,85,232,9,0,13,30,4,7,6,75,8,42,108,29,150,141,187,179,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CPGX,4.0,49.0,48.0,486.0,4862.0,10.0,1010.0,-1.0,-1.0,-1,9,16,10,17,5,33,10,36,58,38,64,97,9,121,79,37,219,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPRI,2.0,23.0,3.0,31.0,315.0,25.0,2520.0,-1.0,-1.0,22,3,17,15,4,13,52,31,74,51,31,48,129,27,64,118,134,131,3,15,27,7,27,8,68,41,33,8,85,43,81,15,183,143,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPRT,5.0,50.0,42.0,425.0,4251.0,20.0,2020.0,976.0,175.0,9,4,0,5,3,3,11,13,49,39,7,35,117,95,95,146,52,44,2,13,5,14,48,40,26,6,44,97,61,16,82,130,90,169,131,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CRM,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,-1.0,-1.0,2,2,7,27,37,9,42,30,10,25,5,81,83,12,76,93,154,229,5,18,21,21,1,4,67,69,49,24,90,75,9,111,165,201,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSCO,3.0,35.0,33.0,334.0,3342.0,45.0,4520.0,940.0,187.0,2,4,2,29,25,27,32,65,66,69,23,68,55,78,61,180,71,29,2,8,10,36,16,15,15,62,42,17,22,74,77,132,152,112,74,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1
CSRA,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,-1.0,-1.0,-1,3,17,4,9,43,27,20,0,83,8,69,90,132,56,60,97,239,8,4,9,28,43,1,9,35,80,87,51,128,92,161,121,82,233,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSX,4.0,40.0,48.0,482.0,4821.0,20.0,2030.0,600.0,610.0,9,8,10,18,2,23,51,54,60,13,92,51,95,51,9,43,79,66,7,7,24,4,34,59,53,23,18,62,44,136,149,131,91,51,5,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CTAS,7.0,72.0,81.0,812.0,8123.0,20.0,2020.0,976.0,175.0,19,4,0,5,3,3,11,13,15,8,6,90,116,72,30,197,201,156,4,1,29,35,36,17,24,74,75,65,29,130,94,52,141,101,63,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTLT,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,-1.0,-1.0,10,0,19,3,13,26,58,28,12,87,58,85,42,11,151,36,164,192,9,0,13,30,26,7,6,75,77,42,108,29,150,141,187,179,141,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
CTSH,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,940.0,185.0,25,2,3,27,37,25,37,18,73,85,91,56,122,77,127,65,158,113,3,15,28,13,27,8,68,41,33,8,75,30,156,175,161,153,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
CTX,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,7,14,14,20,28,5,1,6,31,9,27,23,19,2,153,218,173,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTXS,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,2,17,27,37,9,42,30,10,25,5,81,83,12,76,156,205,160,7,16,24,4,31,10,8,61,41,30,71,44,142,158,56,203,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVC,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,-1,7,14,14,20,28,5,1,6,31,9,27,23,19,2,153,218,173,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVG,7.0,73.0,56.0,561.0,5614.0,45.0,4510.0,976.0,175.0,15,5,7,21,33,34,1,51,22,34,56,3,7,15,124,82,40,0,3,18,1,18,40,2,38,16,27,44,8,83,47,5,169,149,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVS,5.0,59.0,44.0,446.0,4461.0,35.0,3510.0,978.0,435.0,14,4,0,5,3,3,11,13,15,8,12,62,19,0,137,95,53,8,5,11,16,10,10,52,27,12,56,77,41,37,62,173,133,93,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVX,2.0,29.0,32.0,324.0,3241.0,10.0,1010.0,935.0,390.0,5,9,2,29,25,27,47,40,50,50,1,14,118,74,32,45,3,184,1,3,4,0,2,43,63,48,28,3,39,82,95,87,42,4,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
CXO,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,-1.0,-1.0,5,9,16,10,17,5,41,29,50,50,1,118,75,31,150,108,66,21,1,3,4,0,2,43,40,53,6,50,77,32,109,167,150,159,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
D,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,6,5,1,15,35,12,0,72,49,99,58,15,84,42,154,112,67,7,12,23,15,7,0,60,47,85,60,78,103,67,25,6,215,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1
DAL,4.0,45.0,48.0,481.0,4811.0,20.0,2030.0,600.0,605.0,9,0,18,19,11,24,28,16,54,76,68,20,119,75,33,6,1,1,9,14,15,39,19,11,55,40,20,72,84,39,152,110,70,30,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DD,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,970.0,160.0,11,9,10,12,26,7,0,27,9,89,69,28,78,58,123,87,169,124,4,11,25,5,24,49,29,65,10,20,105,60,154,112,72,32,81,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDS,5.0,53.0,45.0,452.0,4522.0,25.0,2550.0,976.0,430.0,6,1,9,15,4,13,52,31,25,38,13,44,133,106,64,118,76,31,5,18,21,21,1,4,67,52,70,45,9,36,119,77,37,125,87,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,3.0,35.0,33.0,333.0,3331.0,20.0,2010.0,925.0,345.0,15,4,0,5,3,3,11,13,15,8,12,62,19,0,137,95,53,8,0,4,9,28,47,53,65,50,30,5,111,81,45,107,67,27,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DFS,6.0,61.0,52.0,522.0,5222.0,40.0,4020.0,-1.0,-1.0,4,8,12,13,16,15,54,49,59,36,16,99,24,1,60,167,125,80,6,17,3,3,35,47,22,7,60,99,95,120,84,42,2,132,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
DG,5.0,53.0,45.0,452.0,4523.0,25.0,2550.0,976.0,432.0,4,7,14,14,20,28,46,37,37,37,63,108,139,53,100,55,124,84,5,18,21,19,14,29,48,33,13,25,87,14,26,74,188,60,167,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
DGX,8.0,80.0,62.0,621.0,6215.0,35.0,3510.0,905.0,292.0,10,4,0,5,3,3,11,13,15,8,12,62,19,0,137,95,53,8,3,9,26,19,33,14,34,19,43,52,81,125,89,176,136,191,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
DHI,1.0,15.0,23.0,236.0,2361.0,25.0,2520.0,976.0,305.0,12,0,11,20,24,38,48,63,32,9,2,75,63,48,6,9,6,225,3,15,27,16,28,54,37,22,2,55,104,106,70,146,106,66,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
DHR,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,925.0,355.0,10,7,14,14,20,28,5,1,6,31,9,27,23,19,2,153,218,173,3,9,19,12,3,24,49,72,52,27,97,89,59,30,154,196,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
DIS,4.0,48.0,51.0,515.0,5151.0,50.0,5020.0,978.0,245.0,3,3,3,2,28,0,4,48,3,68,67,117,89,92,171,129,87,42,2,8,10,36,16,15,15,62,42,17,22,74,77,132,152,112,74,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DISCA,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,-1.0,-1.0,-1,0,3,2,28,0,4,48,3,29,29,71,121,147,91,193,174,143,7,16,24,4,34,59,53,23,18,62,44,136,149,131,91,51,13,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
DISCK,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,-1.0,-1.0,3,0,3,2,28,0,4,48,3,29,29,71,121,147,91,193,174,143,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DISH,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,8,2,16,27,38,29,31,57,79,56,36,45,98,96,131,89,47,2,9,0,13,30,4,19,43,28,8,67,108,139,103,61,21,217,23,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DLR,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,-1.0,-1.0,26,4,0,5,3,3,11,13,15,8,12,29,106,118,166,124,65,98,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DLTR,5.0,53.0,45.0,452.0,4523.0,25.0,2550.0,976.0,432.0,6,7,14,14,0,21,46,37,37,37,63,108,139,53,100,55,124,84,5,11,18,26,25,9,51,43,23,71,38,11,116,120,80,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOV,3.0,35.0,33.0,333.0,3334.0,20.0,2010.0,940.0,247.0,15,9,10,12,26,19,13,23,63,40,30,87,67,97,155,173,131,86,4,11,16,11,41,22,35,8,79,68,32,76,40,14,17,43,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
DPS,2.0,20.0,31.0,312.0,3121.0,30.0,3020.0,-1.0,-1.0,7,6,5,1,15,35,12,19,62,1,62,4,39,79,173,131,191,146,9,0,6,24,44,25,0,58,61,7,28,58,104,34,18,218,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DPZ,5.0,58.0,72.0,722.0,7225.0,25.0,2530.0,-1.0,-1.0,10,1,9,8,21,31,38,35,20,10,14,47,37,83,72,181,199,214,8,5,14,34,11,35,23,14,72,23,74,111,88,98,83,58,201,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
DRE,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,4,0,23,5,36,21,46,26,3,57,116,80,156,114,72,184,139,2,8,10,36,16,15,15,62,42,17,22,74,77,132,152,165,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DRI,5.0,58.0,72.0,722.0,7225.0,25.0,2530.0,978.0,420.0,6,7,14,14,20,28,5,1,6,31,9,27,23,19,2,153,218,173,5,11,16,11,41,22,35,20,0,89,53,8,111,36,35,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DTE,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,-1,6,5,1,15,35,12,0,72,49,99,58,15,84,42,154,112,67,4,14,25,5,36,17,30,15,82,15,113,28,128,127,87,47,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
DTV,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,6,5,1,15,35,12,0,72,49,99,58,15,84,42,154,112,67,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DUK,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,6,5,1,15,35,12,0,72,49,99,58,15,84,42,154,112,67,7,7,23,9,34,46,10,73,53,28,45,100,64,16,115,174,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
DVA,8.0,80.0,62.0,621.0,6214.0,35.0,3510.0,905.0,292.0,14,3,17,28,14,30,7,14,38,15,89,77,136,91,161,70,179,223,4,14,25,5,24,49,30,15,82,57,21,28,128,127,124,84,46,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DVN,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,5,9,16,10,17,5,41,29,47,46,34,118,75,31,150,108,66,21,1,19,0,37,13,55,69,54,34,9,12,4,131,89,49,9,17,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
DXC,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,940.0,454.0,25,4,0,5,3,3,11,21,13,41,45,110,127,119,128,140,167,122,0,2,8,17,8,36,11,76,58,31,18,98,125,171,131,212,174,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXCM,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,-1.0,-1.0,10,2,19,25,10,20,57,15,44,21,32,107,68,4,48,34,61,90,1,3,4,0,2,43,36,32,3,12,17,6,4,9,8,184,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0
EA,7.0,73.0,51.0,511.0,5112.0,50.0,5020.0,940.0,185.0,3,5,7,21,33,34,1,51,22,34,56,3,7,15,124,82,40,0,2,8,10,36,16,15,15,62,42,17,22,74,77,132,152,112,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
EBAY,7.0,73.0,51.0,518.0,5182.0,25.0,2550.0,940.0,185.0,2,3,17,4,9,44,15,33,34,11,59,72,29,105,34,16,13,230,2,16,5,14,31,40,26,13,44,95,62,17,133,124,147,44,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ECL,2.0,28.0,32.0,325.0,3256.0,15.0,1510.0,970.0,167.0,15,9,10,12,30,7,0,27,9,89,69,112,30,54,138,96,54,9,4,1,29,6,49,45,59,29,9,43,26,65,106,170,178,138,207,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ED,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,6,5,1,15,35,12,0,72,49,99,58,15,84,42,154,112,67,9,7,15,39,17,37,5,9,12,66,57,110,74,32,51,185,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EFX,7.0,73.0,56.0,561.0,5614.0,20.0,2020.0,940.0,453.0,25,5,7,21,33,34,1,51,22,34,56,3,7,15,124,82,40,0,7,16,24,4,31,10,62,13,88,98,27,64,159,117,77,37,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
EIX,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,-1,4,0,5,3,3,11,13,15,8,12,62,19,0,137,95,53,8,9,14,15,39,19,11,12,40,20,72,84,39,152,110,70,30,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,215.0,20,6,5,1,15,35,25,56,78,49,99,83,10,158,156,120,193,148,4,1,29,6,49,45,59,66,46,21,26,124,157,115,178,138,207,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMC,3.0,35.0,33.0,334.0,3341.0,45.0,4520.0,940.0,188.0,-1,4,0,5,3,3,11,13,15,8,12,62,19,0,137,95,53,8,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMN,2.0,28.0,32.0,325.0,3252.0,15.0,1510.0,970.0,160.0,11,7,10,12,20,7,0,27,9,89,69,28,43,58,123,66,129,129,4,14,15,39,36,17,12,15,75,15,113,71,32,101,139,148,227,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMR,3.0,38.0,33.0,334.0,3345.0,20.0,2010.0,925.0,220.0,11,9,10,12,26,19,13,23,63,40,30,87,67,97,155,173,131,86,4,1,29,35,15,38,13,70,74,49,79,34,147,138,107,67,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENDP,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,285.0,10,1,6,28,13,26,3,53,12,87,58,17,41,140,4,187,182,59,9,0,6,30,4,19,43,28,8,67,31,139,103,61,21,217,32,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOG,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,5,9,16,10,17,5,41,29,50,50,1,118,75,31,150,108,66,21,1,19,0,2,42,21,42,27,47,10,7,132,14,35,180,107,188,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
EQIX,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,974.0,463.0,2,5,7,21,33,34,1,51,22,34,56,3,7,15,124,82,40,0,4,1,29,35,15,38,13,70,74,49,79,34,147,138,107,67,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQR,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,4,0,5,3,3,11,3,42,55,39,11,103,21,148,179,168,181,2,13,12,23,48,39,14,71,65,40,4,123,87,147,160,151,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
EQT,4.0,49.0,21.0,211.0,2111.0,10.0,1010.0,700.0,710.0,5,4,0,5,23,48,29,55,35,63,43,2,33,5,58,28,23,179,1,3,4,0,2,43,40,53,6,50,77,32,109,167,127,87,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
ES,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,6,5,1,15,35,12,0,72,49,99,58,15,84,42,154,112,67,7,7,24,4,34,59,50,73,53,41,5,0,29,144,104,208,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESRX,5.0,59.0,44.0,446.0,4461.0,35.0,3510.0,905.0,287.0,14,7,14,28,22,14,53,36,69,54,60,92,60,49,14,10,9,13,5,11,18,26,25,6,44,34,45,94,58,13,19,142,102,62,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESS,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,4,0,5,3,3,11,3,42,55,39,11,103,21,148,179,168,181,2,13,12,23,48,39,14,71,65,40,4,123,87,147,160,151,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
ETFC,6.0,62.0,52.0,523.0,5231.0,40.0,4020.0,800.0,822.0,4,8,12,13,16,15,54,49,59,36,16,91,48,120,117,75,33,94,6,17,3,3,46,12,2,0,62,37,1,51,137,177,137,97,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0
ETN,3.0,36.0,33.0,335.0,3353.0,20.0,2010.0,925.0,355.0,11,4,10,12,26,19,13,23,63,40,30,87,67,97,155,173,131,86,3,9,26,19,14,29,48,33,13,25,87,14,124,74,190,150,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
ETR,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,-1,6,5,1,15,35,12,0,72,49,99,58,15,84,42,154,112,67,9,0,6,24,44,19,43,28,38,67,31,129,93,156,164,124,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
ETSY,7.0,73.0,51.0,519.0,5191.0,25.0,2550.0,-1.0,-1.0,2,2,2,25,10,20,57,9,56,61,54,13,135,142,153,111,69,108,3,18,1,18,40,2,38,16,14,38,2,77,41,60,159,164,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EVHC,8.0,80.0,62.0,621.0,6214.0,35.0,3510.0,905.0,287.0,14,5,7,21,39,11,20,8,77,75,0,106,128,76,146,104,62,17,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EVRG,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,4,0,5,3,3,11,13,15,8,12,62,19,0,137,95,53,8,7,7,24,4,34,59,10,73,53,41,5,0,29,144,104,70,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
EW,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,1,9,22,29,1,44,59,39,16,75,94,17,55,13,194,171,126,2,8,10,36,20,32,18,67,84,59,23,118,114,151,111,71,184,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EXC,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,6,5,1,15,35,12,0,72,49,99,58,15,84,42,154,112,67,9,14,13,30,26,7,6,75,77,42,16,117,134,92,52,12,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXPD,4.0,47.0,48.0,488.0,4885.0,20.0,2030.0,600.0,620.0,9,1,9,8,21,31,38,35,20,10,14,9,5,16,147,105,63,188,3,15,27,7,32,13,25,64,86,88,52,80,44,38,192,152,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
EXPE,4.0,47.0,56.0,561.0,5615.0,25.0,2550.0,600.0,620.0,2,5,7,21,33,34,1,51,66,69,23,109,66,22,47,163,139,114,5,11,16,26,25,9,51,43,23,71,38,11,116,113,59,19,69,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXR,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,-1.0,-1.0,26,4,0,5,3,3,11,3,42,55,39,11,103,44,167,125,83,38,7,12,17,8,9,56,57,63,68,70,10,3,51,139,99,59,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
