,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
CVH,6.0,63.0,52.0,524.0,5241.0,35.0,3510.0,905.0,287.0,14,9,6,6,6,6,6,63,63,63,63,63,63,63,63,63,211,211,8,0,23,27,46,43,56,28,29,50,48,24,156,24,24,107,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
CVS,5.0,59.0,44.0,446.0,4461.0,35.0,3510.0,978.0,435.0,20,7,15,29,39,48,56,3,10,38,44,114,37,130,86,75,66,50,8,8,4,20,40,40,52,52,52,83,47,47,47,47,47,47,14,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CVX,2.0,29.0,32.0,324.0,3241.0,10.0,1010.0,935.0,390.0,5,0,0,0,37,37,37,67,67,67,70,78,48,27,15,15,15,7,8,8,8,8,8,8,8,8,88,47,23,9,90,28,75,140,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
D,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,1,14,25,21,21,15,15,15,27,27,21,21,13,7,3,3,237,7,2,2,2,2,2,2,2,2,2,2,134,134,134,134,134,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DD,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,970.0,160.0,11,5,9,24,14,14,25,4,79,86,49,48,92,58,25,126,126,126,7,14,14,14,14,14,14,14,87,3,73,69,99,80,181,214,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDS,5.0,53.0,45.0,452.0,4522.0,25.0,2550.0,976.0,430.0,19,7,15,23,11,35,23,14,13,4,86,50,46,46,46,56,120,112,9,12,19,19,33,33,61,61,61,61,61,113,113,113,170,203,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DE,3.0,35.0,33.0,333.0,3331.0,20.0,2010.0,925.0,345.0,18,9,19,17,0,23,11,19,19,19,19,113,113,113,113,113,113,82,2,7,27,38,43,4,47,21,46,42,117,117,117,117,117,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
DGX,8.0,80.0,62.0,621.0,6215.0,35.0,3510.0,905.0,292.0,14,4,6,21,1,1,1,1,1,1,1,1,1,1,1,35,212,153,3,17,25,25,25,25,25,25,25,25,25,25,25,172,16,165,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DHI,1.0,15.0,23.0,236.0,2361.0,25.0,2520.0,976.0,305.0,12,6,8,14,25,25,4,27,27,21,21,15,15,147,147,147,147,147,4,11,11,11,23,23,23,23,48,94,94,126,126,126,126,126,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DHR,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,925.0,355.0,11,9,19,17,0,23,11,19,19,19,19,113,113,113,54,28,216,199,3,17,25,25,25,25,25,25,25,25,25,25,25,172,16,165,222,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
DIS,4.0,48.0,51.0,515.0,5151.0,50.0,5020.0,978.0,245.0,3,3,18,5,35,39,8,11,77,37,4,65,110,110,66,88,84,105,8,8,8,33,16,20,49,42,5,81,36,34,133,10,106,88,77,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1
DISH,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,8,6,8,19,17,38,24,22,26,62,74,39,132,80,80,30,157,224,0,1,22,23,36,34,64,64,64,64,64,64,64,64,64,150,150,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
DJ,2.0,27.0,51.0,511.0,5111.0,25.0,2540.0,976.0,415.0,3,4,4,21,26,9,34,24,72,0,64,87,124,107,107,107,107,107,0,10,10,10,10,10,10,10,10,67,67,5,157,157,157,157,157,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DLR,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,-1.0,-1.0,26,4,4,19,17,38,24,22,14,30,30,14,122,1,1,1,1,226,4,4,19,4,19,19,19,19,19,19,109,109,109,109,109,210,193,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DLTR,5.0,53.0,45.0,452.0,4523.0,25.0,2550.0,976.0,432.0,6,7,15,23,9,46,46,46,46,46,46,46,46,46,46,46,46,46,5,15,26,26,26,26,26,59,80,80,112,112,112,112,112,112,112,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
DOV,3.0,35.0,33.0,333.0,3334.0,20.0,2010.0,940.0,247.0,11,9,19,17,0,23,11,19,19,19,19,113,113,113,113,113,113,223,3,17,25,25,25,53,53,53,53,53,113,44,146,146,146,146,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
DPZ,5.0,58.0,72.0,722.0,7225.0,25.0,2530.0,-1.0,-1.0,10,4,4,21,1,1,1,1,1,1,1,110,84,0,130,101,141,98,0,1,22,23,36,34,64,64,64,64,64,64,64,64,64,150,150,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
DRE,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,2,13,13,13,13,13,13,25,25,79,101,49,142,142,142,142,142,8,0,23,27,42,42,66,66,66,32,62,97,66,18,17,159,135,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
DRI,5.0,58.0,72.0,722.0,7225.0,25.0,2530.0,978.0,420.0,6,0,0,29,39,48,56,3,10,59,99,90,128,64,153,38,202,64,4,4,29,4,4,24,24,24,24,24,24,123,135,135,135,135,232,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
DTE,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,-1,1,14,25,21,21,15,15,15,27,27,21,21,13,7,3,3,237,7,2,20,2,22,22,69,54,56,28,34,104,94,48,27,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
DUK,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,1,14,25,21,21,15,15,15,27,27,21,21,13,7,3,3,237,7,13,16,22,27,36,38,20,54,38,95,106,106,77,197,197,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DVA,8.0,80.0,62.0,621.0,6214.0,35.0,3510.0,905.0,292.0,14,1,5,9,16,16,16,33,69,66,58,82,123,6,102,104,143,100,2,7,2,13,45,4,47,21,7,43,31,93,2,106,80,59,80,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
DVN,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,5,0,0,0,37,37,37,67,67,67,70,78,48,27,15,15,15,7,4,11,11,11,23,23,23,23,48,94,22,22,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
DXC,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,940.0,454.0,25,8,11,4,31,15,3,34,38,84,72,60,14,143,143,182,182,182,8,0,23,27,46,43,56,28,29,50,62,97,20,34,147,94,88,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
EA,7.0,73.0,51.0,511.0,5112.0,50.0,5020.0,940.0,185.0,3,8,11,16,36,18,29,54,74,34,39,94,69,158,114,37,78,63,6,6,6,6,6,6,6,6,6,6,6,6,6,68,150,6,6,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
EBAY,7.0,73.0,51.0,518.0,5182.0,25.0,2550.0,940.0,185.0,2,3,17,18,33,28,39,44,11,22,17,72,138,138,138,138,138,138,6,6,6,16,20,16,65,7,45,60,97,3,28,29,100,202,5,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
ECL,2.0,28.0,32.0,325.0,3256.0,15.0,1510.0,970.0,167.0,7,5,9,9,34,14,38,45,66,8,24,105,109,4,98,67,58,27,4,4,19,4,19,19,19,19,19,19,19,19,19,19,19,19,229,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
ED,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,1,14,25,21,21,15,15,15,27,27,21,21,13,7,3,3,237,7,13,16,22,27,36,38,20,54,38,95,106,106,65,68,31,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
EFX,7.0,73.0,56.0,561.0,5614.0,20.0,2020.0,940.0,453.0,6,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,7,13,16,22,13,13,20,74,74,74,74,74,74,74,74,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EIX,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,2,7,27,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,215.0,20,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,8,11,4,20,40,40,40,40,40,40,40,40,40,40,53,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
EMC,3.0,35.0,33.0,334.0,3341.0,45.0,4520.0,940.0,188.0,2,8,11,4,31,30,55,55,55,55,55,55,55,55,55,55,55,55,1,19,28,15,18,17,60,62,36,0,106,133,95,59,50,209,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMN,2.0,28.0,32.0,325.0,3252.0,15.0,1510.0,970.0,160.0,11,5,9,24,14,14,25,4,79,86,49,48,92,58,25,126,126,126,2,7,27,30,30,30,30,30,30,30,30,125,155,177,99,103,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
EMR,3.0,38.0,33.0,334.0,3345.0,20.0,2010.0,925.0,220.0,11,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,4,11,11,29,29,29,29,38,84,84,84,84,84,84,84,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
ENDP,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,285.0,10,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,1,15,21,1,47,57,57,57,57,57,103,103,103,103,189,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
EOG,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,5,0,0,0,37,37,37,67,67,67,70,78,48,27,15,15,15,7,8,0,23,27,42,42,66,66,66,32,102,102,102,102,102,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
EP,4.0,49.0,48.0,486.0,4862.0,10.0,1010.0,700.0,710.0,5,0,0,0,37,37,37,67,67,67,70,78,48,27,15,15,15,7,0,10,10,10,10,10,67,67,67,22,114,98,31,67,195,195,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
EQIX,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,974.0,463.0,2,4,4,21,1,43,18,18,18,18,18,118,34,123,174,174,174,174,3,17,25,25,25,25,25,25,25,25,25,122,98,38,107,168,139,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQR,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,2,13,13,13,13,13,13,25,25,79,101,49,142,142,142,142,142,4,4,29,29,29,29,29,71,71,71,50,46,41,140,71,133,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQT,4.0,49.0,21.0,211.0,2111.0,10.0,1010.0,700.0,710.0,5,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,7,2,20,37,37,50,50,50,86,86,86,15,121,121,121,121,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
ES,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,1,14,25,21,21,15,15,15,27,27,21,21,13,7,3,3,237,2,7,27,38,43,11,27,22,23,92,38,60,29,94,113,90,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1
ESRX,5.0,59.0,44.0,446.0,4461.0,35.0,3510.0,905.0,287.0,14,3,17,11,4,4,21,21,21,15,15,13,13,15,3,7,13,3,7,13,16,22,27,36,20,74,74,74,74,59,151,151,151,151,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
ESS,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,2,13,13,13,13,13,13,25,25,79,101,49,142,142,142,142,142,9,9,9,9,9,9,9,51,51,51,100,100,145,145,175,207,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
ETFC,6.0,62.0,52.0,523.0,5231.0,40.0,4020.0,800.0,822.0,4,8,18,5,35,43,18,18,18,18,18,18,18,18,18,18,18,18,0,1,15,35,35,41,41,41,41,41,83,83,83,83,83,83,83,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETN,3.0,36.0,33.0,335.0,3353.0,20.0,2010.0,925.0,355.0,18,9,19,17,0,23,11,19,19,19,19,113,113,113,113,113,113,113,9,12,12,34,12,12,12,12,12,12,12,91,114,62,76,158,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
ETR,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,1,14,25,21,21,15,15,15,27,27,21,21,13,7,3,3,237,7,14,14,14,48,49,3,36,28,99,99,124,62,170,38,181,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
EVHC,8.0,80.0,62.0,621.0,6214.0,35.0,3510.0,905.0,287.0,14,7,6,6,6,6,6,57,57,57,57,57,57,57,57,57,57,57,1,15,21,1,47,57,57,57,57,57,103,103,103,103,189,189,189,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EVRG,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,1,14,25,21,21,15,15,15,27,27,21,21,13,7,3,3,237,7,2,20,37,37,50,50,50,86,86,86,87,87,87,87,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,3,3,3,3,39,47,68,68,68,68,68,138,138,138,138,138,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
EXC,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,-1,1,14,25,21,21,15,15,15,27,27,21,21,13,7,3,3,237,2,7,27,38,43,4,47,21,46,42,117,117,117,117,117,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXPD,4.0,47.0,48.0,488.0,4885.0,20.0,2030.0,600.0,620.0,9,0,0,0,18,49,28,38,50,87,0,0,139,139,139,139,205,205,5,3,17,17,17,32,17,17,17,55,17,135,17,17,41,98,108,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0
EXR,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,-1.0,-1.0,26,3,17,11,4,4,21,21,21,15,15,13,13,15,3,7,13,3,9,13,13,7,7,7,45,72,72,7,7,7,7,178,165,129,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
F,3.0,37.0,33.0,336.0,3361.0,25.0,2510.0,976.0,120.0,18,9,10,12,3,3,43,10,12,24,84,77,25,86,12,96,8,202,0,1,15,35,35,35,35,35,35,35,35,35,35,167,167,167,167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
FAST,5.0,50.0,4.0,42.0,423.0,20.0,2010.0,976.0,450.0,6,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,69,123,6,16,0,21,21,1,1,79,79,79,87,101,76,98,34,184,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1
FCX,1.0,10.0,21.0,212.0,2122.0,15.0,1510.0,970.0,360.0,17,4,10,20,20,20,52,62,34,17,23,30,129,129,129,129,129,129,7,2,20,37,22,22,50,50,86,86,86,15,121,121,121,121,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDO,5.0,53.0,45.0,452.0,4529.0,25.0,2550.0,976.0,432.0,6,7,15,23,9,46,46,46,46,46,46,46,46,46,46,46,46,46,5,5,17,17,17,55,55,55,55,55,55,55,55,55,55,55,55,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDX,4.0,45.0,49.0,492.0,4921.0,20.0,2030.0,600.0,620.0,9,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,8,11,4,20,40,40,40,40,40,40,40,40,40,40,53,170,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
FE,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,1,14,25,21,21,15,15,15,27,27,21,21,13,7,3,3,237,7,14,14,37,14,37,51,76,78,20,76,41,69,82,101,72,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FFIV,7.0,73.0,54.0,541.0,5415.0,45.0,4520.0,940.0,454.0,2,8,11,4,30,30,55,55,55,55,55,55,55,55,55,55,55,55,6,16,0,16,20,16,65,7,0,69,5,16,49,21,21,212,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
FHN,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,817.0,4,4,12,22,22,22,53,53,53,73,61,69,119,146,146,144,119,131,0,1,15,35,35,41,41,41,41,41,45,45,45,45,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FISV,7.0,73.0,51.0,518.0,5182.0,45.0,4510.0,940.0,453.0,25,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,7,14,14,14,48,49,3,36,28,99,99,124,62,170,38,181,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FITB,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,815.0,4,3,5,15,26,9,34,56,56,56,56,26,26,26,26,26,26,26,0,10,10,39,41,39,39,39,39,63,63,63,63,63,63,63,63,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FL,5.0,56.0,44.0,448.0,4482.0,25.0,2550.0,976.0,449.0,19,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,3,3,3,3,39,47,68,68,68,68,68,138,138,138,138,138,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLIR,3.0,38.0,33.0,334.0,3345.0,45.0,4520.0,925.0,220.0,13,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,8,0,23,33,42,42,66,66,81,66,66,66,42,42,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
FLR,1.0,16.0,23.0,237.0,2379.0,20.0,2010.0,925.0,240.0,11,7,15,9,34,35,23,51,51,51,51,51,51,51,81,165,203,6,7,13,16,22,13,13,20,74,74,74,74,74,74,74,74,74,178,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FLS,3.0,35.0,33.0,333.0,3339.0,20.0,2010.0,925.0,357.0,15,9,10,20,20,20,20,29,43,61,76,35,38,60,133,187,170,104,7,13,16,22,27,36,20,74,74,74,74,59,151,151,151,151,151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FMC,2.0,28.0,32.0,325.0,3253.0,15.0,1510.0,970.0,165.0,15,5,9,24,14,14,25,4,79,86,49,48,92,58,25,126,126,126,7,14,16,14,48,49,3,36,28,99,99,139,139,139,188,188,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
FOSL,3.0,38.0,33.0,334.0,3345.0,25.0,2520.0,976.0,203.0,22,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,1,15,24,28,44,44,44,44,59,31,108,108,108,108,108,108,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRT,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,2,13,13,13,13,13,13,25,25,79,101,49,142,142,142,142,142,9,13,13,7,7,7,45,72,72,7,7,7,7,178,165,129,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRX,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,285.0,10,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAS,4.0,49.0,22.0,221.0,2212.0,55.0,5510.0,700.0,710.0,9,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,226,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD,3.0,37.0,33.0,336.0,3364.0,20.0,2010.0,925.0,110.0,13,4,4,21,1,40,10,58,8,11,22,79,130,78,48,27,209,231,9,12,19,19,33,33,61,61,61,61,61,61,61,61,61,61,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1
GE,10.0,99.0,99.0,999.0,9999.0,20.0,2010.0,925.0,220.0,11,5,10,20,20,20,57,43,71,48,88,22,65,79,97,70,63,48,2,7,18,18,24,45,46,56,73,95,80,50,116,92,14,67,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GENZ,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,4,4,21,1,1,1,1,1,1,1,1,1,1,1,1,1,94,1,19,28,15,1,15,15,65,22,5,93,48,48,15,15,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
