,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
COTY,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,-1.0,-1.0,20,5,7,7,1,48,0,29,17,65,30,92,29,143,91,2,117,118,4,7,23,1,39,14,55,68,48,14,49,101,13,170,164,122,78,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
COV,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,-1.0,-1.0,10,5,10,9,21,9,35,31,9,24,6,46,106,59,7,159,170,98,3,6,4,22,2,27,69,44,24,99,100,58,150,116,155,113,69,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPB,2.0,20.0,31.0,311.0,3114.0,30.0,3020.0,978.0,250.0,7,1,7,7,20,5,13,51,70,50,28,112,68,157,105,70,201,153,8,8,14,19,34,3,53,28,86,63,103,139,142,56,11,177,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CPRI,2.0,23.0,3.0,31.0,315.0,25.0,2520.0,-1.0,-1.0,22,7,1,15,8,26,30,23,62,68,58,17,62,42,26,18,28,13,2,12,22,0,9,6,63,53,33,10,102,137,21,8,50,22,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
CPRT,5.0,50.0,42.0,425.0,4251.0,20.0,2020.0,976.0,175.0,9,3,18,28,15,39,18,63,53,75,14,31,34,77,175,88,58,206,2,12,22,10,8,18,46,66,46,48,64,123,33,16,148,111,81,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
CRM,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,-1.0,-1.0,2,8,13,27,9,35,11,59,37,17,99,22,121,158,5,17,40,32,7,16,2,2,7,58,38,41,61,96,105,14,125,65,152,108,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
CSCO,3.0,35.0,33.0,334.0,3342.0,45.0,4520.0,940.0,187.0,2,2,14,26,31,15,14,32,22,34,38,88,115,93,11,76,56,169,3,6,4,18,37,22,45,69,49,26,31,20,103,69,21,7,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSX,4.0,40.0,48.0,482.0,4821.0,20.0,2030.0,600.0,610.0,9,3,16,4,19,21,48,54,25,69,60,66,79,32,28,26,43,22,0,1,1,27,17,54,59,34,14,23,58,56,157,123,75,33,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CTAS,7.0,72.0,81.0,812.0,8123.0,20.0,2020.0,976.0,175.0,19,3,18,28,4,42,53,53,31,79,64,23,101,37,129,153,92,147,9,0,13,8,0,26,6,42,66,34,89,138,129,47,81,160,116,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTLT,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,-1.0,-1.0,-1,7,1,15,8,26,36,66,14,63,85,94,105,58,6,127,203,180,4,9,12,32,42,12,36,73,53,30,59,92,81,75,85,155,125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
CTSH,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,940.0,185.0,25,4,16,25,4,42,44,53,31,79,65,75,31,82,30,110,219,171,1,14,16,30,10,39,47,60,60,37,68,26,136,139,138,185,141,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1
CTX,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,9,10,14,21,9,35,31,9,2,74,33,12,147,95,60,17,39,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTXS,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,2,11,8,32,30,9,11,13,43,53,79,116,13,102,67,24,44,9,0,0,20,48,36,52,27,7,71,92,50,74,155,107,49,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVC,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,8,5,14,26,31,15,14,5,22,26,46,16,33,1,0,4,187,139,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVG,7.0,73.0,56.0,561.0,5614.0,45.0,4510.0,976.0,175.0,25,3,18,28,15,39,18,63,53,75,14,95,51,4,98,152,199,175,1,17,15,17,30,37,17,20,23,2,62,105,99,151,187,169,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
CVS,5.0,59.0,44.0,446.0,4461.0,35.0,3510.0,978.0,435.0,14,5,7,7,20,5,51,27,0,76,54,34,96,100,166,132,182,172,1,17,15,17,30,37,17,20,23,2,62,105,99,151,187,169,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
CVX,2.0,29.0,32.0,324.0,3241.0,10.0,1010.0,935.0,390.0,5,0,9,10,14,33,12,26,64,46,97,56,91,44,145,41,143,181,1,14,25,13,49,24,4,23,3,20,1,85,39,5,23,78,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
CXO,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,-1.0,-1.0,5,0,9,10,14,33,12,26,64,46,97,7,42,62,12,108,125,77,7,16,26,4,14,56,65,33,13,46,45,113,67,33,174,132,88,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
D,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,1,15,24,25,41,20,6,43,23,1,65,52,122,81,46,46,67,8,18,20,16,24,11,37,31,76,73,13,124,78,178,130,106,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
DAL,4.0,45.0,48.0,481.0,4811.0,20.0,2030.0,600.0,605.0,9,3,0,0,36,29,31,65,20,11,24,5,97,50,20,0,5,2,4,7,23,1,39,14,51,26,6,42,77,35,38,4,115,205,211,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
DD,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,970.0,160.0,11,0,9,10,14,33,12,26,64,46,97,56,91,44,145,41,143,181,7,10,11,11,19,50,49,24,4,82,85,43,65,31,135,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDS,5.0,53.0,45.0,452.0,4522.0,25.0,2550.0,976.0,430.0,6,5,8,11,29,13,34,42,69,49,27,47,3,152,100,65,22,225,7,17,26,36,16,35,15,52,32,97,88,91,12,163,87,3,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,3.0,35.0,33.0,333.0,3331.0,20.0,2010.0,925.0,345.0,18,9,10,4,16,8,49,13,23,53,71,30,99,150,107,40,111,10,4,8,14,19,34,9,53,28,86,63,103,139,93,125,157,115,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
DFS,6.0,61.0,52.0,522.0,5222.0,40.0,4020.0,-1.0,-1.0,4,4,12,6,24,28,46,33,73,57,67,41,110,107,177,150,107,196,5,11,29,7,45,19,0,45,87,64,24,115,69,35,199,157,113,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DG,5.0,53.0,45.0,452.0,4523.0,25.0,2550.0,976.0,432.0,6,9,8,3,13,2,36,22,63,3,20,60,77,139,54,189,139,186,1,17,24,36,16,35,15,78,58,97,57,97,148,17,15,176,132,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
DGX,8.0,80.0,62.0,621.0,6215.0,35.0,3510.0,905.0,292.0,10,9,10,14,21,34,39,10,19,87,69,102,119,83,34,38,50,93,9,0,13,8,0,26,6,42,66,34,89,138,129,47,81,160,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DHI,1.0,15.0,23.0,236.0,2361.0,25.0,2520.0,976.0,305.0,12,7,2,12,17,49,28,68,46,88,66,25,13,124,72,172,129,81,1,17,24,36,16,35,15,52,58,97,57,97,148,17,15,45,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
DHR,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,925.0,355.0,10,3,16,25,0,31,10,37,10,12,47,19,136,146,85,50,7,170,1,14,16,30,10,39,47,60,60,37,68,45,54,142,94,52,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
DIS,4.0,48.0,51.0,515.0,5151.0,50.0,5020.0,978.0,245.0,3,5,1,22,5,43,57,15,79,59,73,32,18,141,18,146,109,87,3,6,17,18,37,22,8,75,55,32,70,28,35,40,156,114,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DISCA,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,-1.0,-1.0,-1,2,5,23,4,42,44,56,34,14,21,61,17,24,147,112,69,21,0,1,1,31,11,30,10,79,59,36,101,104,58,24,49,207,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0
DISCK,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,-1.0,-1.0,3,0,14,21,4,42,44,56,34,14,21,61,17,24,147,112,69,21,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DISH,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,8,7,14,26,31,34,39,22,63,62,40,59,61,63,122,134,127,133,4,9,12,32,42,55,35,10,18,67,71,27,51,78,63,96,165,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DLR,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,-1.0,-1.0,26,6,4,18,35,11,5,4,4,70,77,72,117,70,43,151,108,20,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DLTR,5.0,53.0,45.0,452.0,4523.0,25.0,2550.0,976.0,432.0,6,9,8,11,13,2,41,22,63,62,40,59,15,23,61,148,105,57,1,17,24,36,16,35,15,17,58,83,43,15,130,96,48,191,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DOV,3.0,35.0,33.0,333.0,3334.0,20.0,2010.0,940.0,247.0,15,0,16,10,14,3,38,16,78,58,98,57,111,64,138,103,60,12,9,0,13,28,47,23,14,59,62,39,28,89,72,37,22,217,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DPS,2.0,20.0,31.0,312.0,3121.0,30.0,3020.0,-1.0,-1.0,7,9,10,14,20,5,42,40,0,27,15,64,20,106,171,136,200,65,8,15,3,23,3,25,5,49,29,6,116,74,126,92,44,2,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DPZ,5.0,58.0,72.0,722.0,7225.0,25.0,2530.0,-1.0,-1.0,10,3,18,28,15,37,59,30,8,18,12,69,85,159,97,104,137,73,4,9,12,32,40,12,36,73,53,30,14,29,147,22,154,208,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1
DRE,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,6,4,18,35,11,5,4,4,70,77,72,117,70,43,151,108,20,0,3,6,37,17,41,21,55,0,78,38,112,66,32,150,37,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
DRI,5.0,58.0,72.0,722.0,7225.0,25.0,2530.0,978.0,420.0,6,7,1,15,8,26,30,23,62,68,58,17,62,42,26,18,28,13,7,16,2,2,7,58,54,29,9,94,55,5,102,68,20,102,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DTE,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,-1,1,15,24,25,41,20,6,43,23,1,65,52,122,81,46,3,217,6,10,11,21,20,43,23,46,78,55,104,111,56,136,88,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
DUK,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,1,15,24,25,41,20,6,43,23,1,65,52,122,81,46,3,217,0,15,6,37,17,41,22,9,39,65,99,121,75,41,64,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
DVA,8.0,80.0,62.0,621.0,6214.0,35.0,3510.0,905.0,292.0,14,7,1,15,8,34,24,44,76,30,57,107,92,43,34,122,164,109,9,10,11,11,19,50,9,58,79,68,46,93,47,149,65,163,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
DVN,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,5,0,9,10,14,33,12,26,64,46,97,56,91,44,145,41,143,181,3,13,10,25,21,34,2,22,83,60,20,122,119,85,171,129,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
DXC,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,940.0,454.0,25,4,6,20,37,17,59,30,8,18,12,69,85,159,97,104,137,73,6,5,19,38,25,47,27,2,43,79,39,0,146,153,105,144,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DXCM,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,-1.0,-1.0,10,8,13,27,9,35,11,59,37,17,99,22,121,158,5,17,40,32,1,4,8,26,33,10,41,16,52,5,27,133,87,53,5,5,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1
EA,7.0,73.0,51.0,511.0,5112.0,50.0,5020.0,940.0,185.0,3,2,5,23,33,36,53,14,47,78,96,55,11,125,111,192,149,101,3,6,10,22,2,27,69,44,24,99,100,58,150,116,155,113,69,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
EBAY,7.0,73.0,51.0,518.0,5182.0,25.0,2550.0,940.0,185.0,2,5,4,9,26,30,9,64,13,43,53,62,24,101,168,163,8,35,9,0,13,15,1,33,13,77,82,59,112,42,139,105,141,99,55,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1
ECL,2.0,28.0,32.0,325.0,3256.0,15.0,1510.0,970.0,167.0,15,0,9,17,2,25,32,17,59,89,44,115,59,97,70,29,80,187,9,0,11,28,47,23,14,59,62,39,28,98,127,93,195,153,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
ED,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,1,15,24,25,41,20,6,43,23,1,65,52,122,81,46,3,217,8,15,3,21,22,40,20,11,81,58,23,48,5,12,176,134,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EFX,7.0,73.0,56.0,561.0,5614.0,20.0,2020.0,940.0,453.0,25,3,18,28,15,10,52,38,16,33,10,26,137,90,38,3,207,233,3,13,10,22,21,34,2,43,85,35,66,24,118,84,36,73,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
EIX,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,-1,1,15,24,25,41,20,6,43,23,1,65,52,122,81,46,3,217,8,15,3,23,3,25,5,49,29,6,116,74,126,92,44,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0
EL,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,215.0,20,5,7,7,20,5,42,40,18,66,89,77,49,130,78,43,13,161,9,6,4,34,41,51,31,6,2,85,109,132,86,52,4,201,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
EMC,3.0,35.0,33.0,334.0,3341.0,45.0,4520.0,940.0,188.0,2,7,1,15,8,30,9,53,13,43,53,110,45,20,22,181,171,210,9,6,4,34,41,51,31,51,45,69,109,132,86,52,4,201,129,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EMN,2.0,28.0,32.0,325.0,3252.0,15.0,1510.0,970.0,160.0,11,0,9,17,2,25,32,37,58,21,43,93,109,94,42,7,166,202,6,8,14,19,34,9,53,28,86,63,6,61,143,109,61,187,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMR,3.0,38.0,33.0,334.0,3345.0,20.0,2010.0,925.0,220.0,11,3,16,25,0,31,10,37,10,12,47,70,78,72,52,193,150,102,9,0,13,28,47,23,14,59,89,93,53,89,43,9,42,93,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENDP,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,285.0,10,8,11,29,3,4,8,20,68,82,61,52,4,52,148,113,70,234,8,18,7,16,3,11,37,31,76,73,33,41,122,88,40,210,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
EOG,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,5,0,9,10,14,33,12,26,64,46,97,7,42,62,12,108,125,77,3,13,10,22,21,34,2,22,83,35,66,24,118,84,36,73,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQIX,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,974.0,463.0,2,8,13,22,7,7,57,15,79,47,73,28,7,110,158,94,165,117,8,15,6,23,23,25,43,54,64,90,50,8,117,83,35,171,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQR,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,6,4,18,35,11,5,4,4,37,41,24,117,70,109,74,31,94,3,13,9,25,5,13,57,32,73,50,10,108,11,143,172,165,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQT,4.0,49.0,21.0,211.0,2111.0,10.0,1010.0,700.0,710.0,5,0,9,10,14,45,43,46,24,4,95,54,10,11,137,102,59,11,3,13,9,12,31,38,56,13,15,86,83,110,64,161,113,71,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
ES,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,1,15,24,25,41,20,6,43,23,1,65,52,122,81,46,3,217,8,15,6,37,23,29,21,55,0,78,38,112,66,38,16,174,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ESRX,5.0,59.0,44.0,446.0,4461.0,35.0,3510.0,905.0,287.0,14,9,10,14,21,9,35,31,9,2,74,33,12,147,95,60,173,212,7,16,2,2,7,58,38,41,61,96,105,14,17,138,147,105,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESS,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,6,4,18,35,11,5,4,4,37,41,24,117,70,109,74,31,94,3,13,17,25,5,13,57,22,83,60,20,122,119,85,171,60,16,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETFC,6.0,62.0,52.0,523.0,5231.0,40.0,4020.0,800.0,822.0,4,4,12,6,24,28,46,48,77,57,35,103,23,127,134,167,84,176,5,11,29,7,35,53,33,8,34,11,25,51,106,135,180,145,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
ETN,3.0,36.0,33.0,335.0,3353.0,20.0,2010.0,925.0,355.0,11,3,16,25,0,31,10,37,10,12,47,70,78,72,52,193,150,102,9,17,24,36,16,35,15,52,32,97,88,91,113,79,31,186,97,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETR,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,1,15,24,25,41,20,6,43,23,1,65,52,122,81,46,3,217,8,8,14,19,34,3,60,35,75,52,12,66,116,82,34,23,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EVHC,8.0,80.0,62.0,621.0,6214.0,35.0,3510.0,905.0,287.0,14,8,8,3,18,30,9,10,13,43,53,110,2,118,132,97,54,6,0,3,21,14,27,2,68,62,42,19,42,13,151,130,197,188,144,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1
EVRG,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,1,15,24,25,41,20,6,43,23,1,65,52,122,81,46,3,217,0,15,6,37,17,29,22,9,31,8,84,94,48,14,17,118,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,5,7,7,1,48,27,69,57,22,48,116,72,25,89,178,135,222,2,6,16,30,10,39,47,60,60,37,68,26,97,175,0,110,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
EXC,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,1,15,24,25,41,20,6,43,23,1,65,52,122,81,46,3,217,6,10,28,21,20,43,23,46,78,55,104,62,16,63,163,159,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
EXPD,4.0,47.0,48.0,488.0,4885.0,20.0,2030.0,600.0,620.0,9,9,6,20,30,14,23,50,7,52,81,106,104,93,139,188,145,97,1,4,8,29,15,46,25,65,16,70,114,72,26,25,47,209,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXPE,4.0,47.0,56.0,561.0,5615.0,25.0,2550.0,600.0,620.0,16,8,13,27,37,17,47,47,44,16,68,99,55,8,66,196,153,105,6,5,28,9,43,5,23,39,27,4,75,52,138,104,56,14,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXR,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,-1.0,-1.0,26,6,4,18,35,11,5,4,4,70,77,72,117,70,43,151,108,20,0,1,9,31,31,38,64,70,77,80,34,126,80,71,19,77,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,3.0,37.0,33.0,336.0,3361.0,25.0,2510.0,976.0,120.0,18,3,18,28,15,37,40,9,29,67,45,4,58,41,161,47,35,108,4,19,18,35,18,48,51,26,6,42,115,73,27,13,80,38,170,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
