,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
COV,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,-1.0,-1.0,10,5,19,14,4,3,46,36,30,18,98,54,135,115,174,154,134,114,3,7,8,18,35,54,47,59,67,56,34,13,54,179,167,213,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0
CPB,2.0,20.0,31.0,311.0,3114.0,30.0,3020.0,978.0,250.0,7,5,19,14,4,3,46,36,30,18,90,54,92,141,174,154,134,114,6,2,29,19,26,51,53,74,62,98,87,66,44,23,3,139,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPRT,5.0,50.0,42.0,425.0,4251.0,20.0,2020.0,976.0,175.0,9,6,11,4,3,29,40,30,20,10,0,92,16,50,125,168,38,213,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRM,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,-1.0,-1.0,2,7,13,3,10,1,22,9,2,9,4,19,6,19,0,1,5,5,4,4,22,23,30,18,68,57,45,92,80,59,122,101,179,158,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSCO,3.0,35.0,33.0,334.0,3342.0,45.0,4520.0,940.0,187.0,2,3,1,24,14,4,50,12,18,8,5,26,13,12,149,152,140,32,9,14,17,7,37,23,16,5,55,44,90,69,47,147,127,190,170,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1
CSX,4.0,40.0,48.0,482.0,4821.0,20.0,2030.0,600.0,610.0,9,1,7,9,22,17,7,52,71,20,87,87,67,47,27,7,15,16,5,5,15,5,15,22,62,51,39,28,6,68,46,161,141,120,100,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
CTAS,7.0,72.0,81.0,812.0,8123.0,20.0,2020.0,976.0,175.0,19,6,0,17,30,5,12,38,28,63,44,22,40,97,63,164,144,124,9,17,7,21,0,21,32,26,14,95,49,119,159,138,118,97,204,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTSH,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,940.0,185.0,25,4,4,23,26,22,6,28,24,14,7,17,11,13,1,4,13,11,2,0,1,32,25,11,4,42,75,87,96,75,53,146,126,105,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
CTXS,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,0,5,10,0,49,42,2,59,1,69,47,22,122,173,173,153,133,2,13,7,21,21,7,0,79,60,91,69,125,76,55,35,14,104,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVC,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,8,7,15,22,33,35,30,46,62,71,46,98,44,143,123,192,172,152,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVG,7.0,73.0,56.0,561.0,5614.0,45.0,4510.0,976.0,175.0,25,4,4,23,26,22,6,28,24,14,7,17,11,13,1,4,13,11,3,7,23,13,2,44,25,20,24,85,38,76,152,131,111,90,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVH,6.0,63.0,52.0,524.0,5241.0,35.0,3510.0,905.0,287.0,14,7,9,15,36,26,16,6,40,61,96,76,56,36,16,14,209,239,4,4,23,13,2,44,25,20,24,85,38,76,152,135,115,94,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVS,5.0,59.0,44.0,446.0,4461.0,35.0,3510.0,978.0,435.0,14,5,19,27,18,46,44,40,74,83,90,43,23,3,4,91,71,51,9,17,5,11,47,33,35,24,85,84,85,64,42,21,175,154,134,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVX,2.0,29.0,32.0,324.0,3241.0,10.0,1010.0,935.0,390.0,5,6,17,5,31,10,54,44,34,35,14,5,105,158,138,118,98,214,9,18,6,35,24,10,3,2,71,47,102,120,59,77,57,188,229,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CXO,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,-1.0,-1.0,5,1,17,5,5,36,26,21,55,73,61,41,21,1,146,126,132,112,0,16,3,28,32,41,34,23,11,88,58,67,78,169,149,128,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
D,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,6,0,17,30,27,31,38,28,15,8,31,106,52,32,12,133,113,5,12,0,2,45,47,41,64,86,75,53,32,10,42,75,189,169,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAL,4.0,45.0,48.0,481.0,4811.0,20.0,2030.0,600.0,605.0,9,4,4,0,23,19,47,37,27,17,95,115,95,144,124,179,159,139,8,8,21,0,49,55,48,37,25,14,50,113,146,72,52,31,11,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1
DD,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,970.0,160.0,11,2,15,21,12,33,51,33,76,24,53,61,39,155,135,115,95,75,7,9,28,25,27,50,69,58,46,35,21,78,61,168,113,92,72,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDS,5.0,53.0,45.0,452.0,4522.0,25.0,2550.0,976.0,430.0,22,7,16,6,33,35,30,46,62,71,46,98,139,103,55,51,118,66,3,7,16,20,9,46,61,61,49,38,16,17,63,33,22,29,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DE,3.0,35.0,33.0,333.0,3331.0,20.0,2010.0,925.0,345.0,15,1,3,29,35,38,11,41,44,52,6,107,87,67,47,27,7,61,6,1,29,19,26,51,44,53,88,42,20,34,12,119,177,156,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
DFS,6.0,61.0,52.0,522.0,5222.0,40.0,4020.0,-1.0,-1.0,4,2,14,20,13,16,55,45,35,25,15,79,59,21,106,86,66,211,6,1,11,1,5,39,26,67,38,22,104,30,113,16,119,98,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DG,5.0,53.0,45.0,452.0,4523.0,25.0,2550.0,976.0,432.0,-1,5,18,11,1,0,52,42,32,22,12,33,33,30,21,25,36,28,4,15,19,12,38,37,30,19,7,99,76,9,89,165,58,71,217,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DGX,8.0,80.0,62.0,621.0,6215.0,35.0,3510.0,905.0,292.0,10,5,11,4,34,24,14,4,19,12,85,78,137,123,177,42,76,20,3,7,8,18,7,54,39,59,67,56,34,13,54,179,167,213,193,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DHI,1.0,15.0,23.0,236.0,2361.0,25.0,2520.0,976.0,305.0,12,7,13,16,27,44,34,24,14,4,54,34,124,41,148,128,199,220,7,9,26,26,44,57,23,39,27,16,114,93,134,113,93,204,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
DHR,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,925.0,355.0,13,6,12,17,19,32,35,25,15,49,10,73,53,33,13,18,61,198,9,17,17,7,46,45,38,27,15,4,91,70,48,27,7,16,55,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DIS,4.0,48.0,51.0,515.0,5151.0,50.0,5020.0,978.0,245.0,3,0,16,6,15,2,39,55,66,48,82,2,136,62,159,81,156,191,9,18,17,35,37,23,16,5,55,44,90,69,100,79,59,38,18,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DISCA,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,-1.0,-1.0,-1,9,8,1,16,25,33,60,68,58,48,28,8,44,18,15,25,21,9,14,14,27,41,49,20,31,19,73,84,128,106,85,65,44,24,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
DISCK,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,-1.0,-1.0,3,4,4,1,16,25,33,60,68,58,48,28,8,44,18,15,25,21,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DISH,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,8,7,13,3,10,1,22,9,2,9,4,19,6,19,0,1,5,5,8,8,9,39,28,14,65,54,42,31,9,40,133,68,182,193,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DLR,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,-1.0,-1.0,26,2,14,20,13,16,55,45,35,25,15,79,59,21,106,86,66,46,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DLTR,5.0,53.0,45.0,452.0,4523.0,25.0,2550.0,976.0,432.0,6,6,0,17,3,29,40,30,20,10,0,68,103,80,76,63,54,64,9,17,5,11,46,45,38,27,9,3,49,119,40,34,5,173,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DOV,3.0,35.0,33.0,333.0,3334.0,20.0,2010.0,940.0,247.0,15,8,6,25,29,15,48,32,21,78,68,48,28,8,103,84,184,164,3,7,16,20,9,46,18,7,76,43,60,83,145,114,134,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DPS,2.0,20.0,31.0,312.0,3121.0,30.0,3020.0,-1.0,-1.0,7,5,19,14,4,3,46,36,30,18,19,52,19,72,77,90,177,202,7,5,13,3,4,6,12,62,81,71,112,112,50,132,38,54,213,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DPZ,5.0,58.0,72.0,722.0,7225.0,25.0,2530.0,-1.0,-1.0,10,7,13,3,10,1,22,9,2,9,4,19,6,19,0,1,5,5,8,8,9,39,28,14,65,54,42,31,9,40,133,19,96,144,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
DRE,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,2,14,20,13,16,55,45,35,25,15,79,59,21,106,86,66,46,4,4,19,9,38,24,13,17,87,59,37,16,45,109,128,208,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
DRI,5.0,58.0,72.0,722.0,7225.0,25.0,2530.0,978.0,420.0,6,4,4,23,26,22,6,28,24,14,7,17,11,13,1,4,13,11,7,15,28,31,20,50,43,32,20,94,72,28,102,81,183,162,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
DTE,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,-1,6,0,17,30,27,31,38,28,15,8,31,106,52,32,12,133,113,5,12,0,2,45,31,24,13,1,81,59,137,16,164,78,207,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
DUK,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,6,0,17,30,5,12,38,28,15,8,31,106,86,66,161,141,121,0,15,13,3,4,6,12,62,81,70,48,27,5,17,197,176,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DVA,8.0,80.0,62.0,621.0,6214.0,35.0,3510.0,905.0,292.0,14,5,11,4,34,24,14,4,19,12,98,78,135,115,95,75,76,20,7,5,20,10,13,48,19,77,65,54,32,11,155,134,114,93,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
DVN,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,5,1,17,5,5,36,26,21,55,73,61,41,21,1,146,126,132,112,3,11,10,6,16,16,5,15,3,1,8,1,1,158,138,117,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
DXC,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,940.0,454.0,25,0,5,10,0,42,45,67,57,47,37,45,25,5,23,148,52,222,4,15,19,9,38,24,17,6,7,61,70,49,27,6,106,211,150,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DXCM,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,-1.0,-1.0,10,0,5,10,0,49,42,2,59,50,83,77,123,96,35,185,165,145,8,3,18,14,8,29,55,33,43,67,10,3,2,87,165,85,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
EA,7.0,73.0,51.0,511.0,5112.0,50.0,5020.0,940.0,185.0,3,0,5,10,0,11,1,20,53,89,34,84,9,159,152,132,112,92,9,18,5,4,43,27,7,12,16,5,1,62,126,25,4,186,168,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
EBAY,7.0,73.0,51.0,518.0,5182.0,25.0,2550.0,940.0,185.0,3,0,5,10,0,49,42,2,59,50,83,77,123,96,35,33,48,204,2,13,1,8,25,11,4,21,79,68,46,25,3,89,55,33,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ECL,2.0,28.0,32.0,325.0,3256.0,15.0,1510.0,970.0,167.0,7,6,0,17,30,5,12,38,28,15,8,31,106,86,66,161,141,121,4,15,22,12,17,37,30,35,7,61,77,56,34,13,147,126,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ED,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,6,0,17,30,5,12,38,28,15,8,31,106,86,66,161,141,121,5,5,20,10,13,48,19,30,18,7,100,79,57,36,16,70,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EFX,7.0,73.0,56.0,561.0,5614.0,20.0,2020.0,940.0,453.0,25,3,1,24,14,4,50,12,18,8,5,26,13,14,10,10,6,1,0,16,8,29,35,54,47,59,67,56,34,13,23,173,185,164,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
EIX,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,6,0,17,30,27,31,38,28,15,8,31,106,52,32,12,133,113,5,12,0,2,45,31,24,13,86,75,53,32,10,42,75,189,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,215.0,20,8,6,25,29,39,21,59,13,72,1,0,128,101,45,41,47,201,7,9,28,25,27,50,63,58,46,66,13,78,154,133,113,92,72,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMC,3.0,35.0,33.0,334.0,3341.0,45.0,4520.0,940.0,188.0,2,0,5,10,0,49,42,2,59,50,83,77,123,96,35,33,83,58,9,17,17,11,46,45,38,27,84,97,75,108,136,115,95,74,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
EMN,2.0,28.0,32.0,325.0,3252.0,15.0,1510.0,970.0,160.0,11,7,13,3,17,40,37,58,41,74,64,44,24,4,114,94,74,54,5,6,12,2,12,40,40,29,17,6,57,21,143,122,102,81,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EMR,3.0,38.0,33.0,334.0,3345.0,20.0,2010.0,925.0,220.0,11,8,6,25,29,15,48,32,21,78,68,48,28,8,103,16,78,233,4,4,22,29,30,4,14,3,0,34,107,15,131,110,90,170,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ENDP,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,285.0,10,6,11,4,34,24,14,4,19,12,98,78,137,123,95,42,76,20,9,17,17,7,46,45,59,48,36,25,3,33,41,75,199,178,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
EOG,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,5,1,17,5,5,36,26,16,6,60,94,74,54,132,14,190,132,112,9,18,6,35,24,10,3,2,71,47,102,120,59,77,57,188,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
EP,4.0,49.0,48.0,486.0,4862.0,10.0,1010.0,700.0,710.0,5,7,13,18,10,43,5,9,2,9,4,19,6,19,164,155,135,115,1,10,4,30,19,52,46,11,40,29,95,55,38,52,91,72,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
EQIX,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,974.0,463.0,2,7,13,3,10,1,22,9,2,9,4,19,6,19,0,1,5,5,0,15,13,3,4,6,12,62,81,70,48,27,5,17,197,176,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
EQR,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,2,14,20,13,16,55,45,35,25,15,79,59,21,106,86,66,46,0,5,15,5,15,22,62,72,56,55,42,127,105,84,64,43,23,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQT,4.0,49.0,21.0,211.0,2111.0,10.0,1010.0,700.0,710.0,5,1,17,5,5,36,26,16,6,60,94,74,54,132,14,190,170,150,0,5,15,5,15,22,62,72,56,55,42,127,105,84,64,43,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ES,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,6,0,17,30,5,12,38,28,15,8,31,106,86,66,161,141,121,5,12,0,2,45,31,24,13,1,81,59,137,16,164,78,160,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESRX,5.0,59.0,44.0,446.0,4461.0,35.0,3510.0,905.0,287.0,14,5,9,15,18,46,44,40,74,83,85,16,70,142,122,102,82,62,5,9,20,25,12,40,63,9,5,66,88,82,128,107,67,168,147,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
ESS,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,2,14,20,13,16,55,45,35,25,15,79,59,21,106,86,66,46,0,16,3,3,32,38,54,43,64,53,31,10,82,61,41,20,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
ETFC,6.0,62.0,52.0,523.0,5231.0,40.0,4020.0,800.0,822.0,4,4,4,23,26,22,6,28,24,14,7,17,11,13,1,4,13,11,8,8,21,0,23,9,2,1,80,69,47,115,18,176,156,182,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ETN,3.0,36.0,33.0,335.0,3353.0,20.0,2010.0,925.0,355.0,11,8,6,25,29,15,48,32,21,78,68,48,28,8,103,84,184,164,4,4,22,23,30,18,13,17,87,52,63,29,141,163,143,122,102,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETR,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,6,0,17,30,5,12,38,28,15,8,31,106,86,66,161,141,121,5,12,0,22,11,56,45,38,26,15,25,4,115,94,142,121,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0
EVHC,8.0,80.0,62.0,621.0,6214.0,35.0,3510.0,905.0,287.0,14,3,9,15,28,34,24,49,37,66,41,117,93,15,153,180,194,15,9,14,14,27,41,49,20,31,19,73,84,129,19,167,120,167,144,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
EVRG,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,6,0,17,30,5,12,38,28,15,8,31,106,86,66,161,141,121,5,12,20,10,13,47,41,30,18,7,100,79,147,126,187,166,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EW,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,5,19,14,4,3,46,36,30,18,49,29,34,87,174,154,134,114,2,13,1,21,25,11,4,21,23,45,105,84,62,41,21,82,219,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXC,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,6,0,17,30,27,31,35,25,85,75,55,35,148,128,108,88,68,5,12,0,22,11,25,45,34,22,11,7,136,80,59,39,18,36,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1
EXPD,4.0,47.0,48.0,488.0,4885.0,20.0,2030.0,600.0,620.0,9,7,13,28,28,18,8,31,70,68,80,38,116,38,12,13,21,23,2,13,7,21,0,21,32,26,14,95,111,90,68,47,161,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
EXPE,4.0,47.0,56.0,561.0,5615.0,25.0,2550.0,600.0,620.0,2,7,13,3,10,1,22,9,2,9,4,19,6,19,0,1,5,5,3,16,8,18,35,54,47,59,67,56,34,13,54,179,167,213,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
EXR,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,-1.0,-1.0,26,2,14,20,13,16,55,45,35,25,15,79,59,21,106,86,66,46,0,16,3,3,32,38,54,43,64,53,31,10,82,61,41,20,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,3.0,37.0,33.0,336.0,3361.0,25.0,2510.0,976.0,120.0,18,9,16,6,15,2,17,68,79,69,59,102,101,137,112,177,157,137,8,8,21,0,49,55,48,37,25,14,50,113,146,125,190,194,201,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1
FAST,5.0,50.0,4.0,42.0,423.0,20.0,2010.0,976.0,450.0,6,8,6,25,29,15,48,32,21,78,68,48,28,8,103,84,191,22,2,0,25,32,31,17,10,22,10,60,67,8,138,162,49,210,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
FCX,1.0,10.0,21.0,212.0,2122.0,15.0,1510.0,970.0,360.0,17,1,3,29,35,38,28,50,45,30,74,114,65,94,71,61,0,194,0,16,3,28,10,36,22,8,31,27,115,86,137,178,116,217,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
