,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
BAC,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,810.0,4,8,0,24,28,29,38,36,32,32,67,117,54,60,144,189,119,54,8,6,0,5,28,23,0,43,19,94,104,82,61,45,167,147,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
BAX,2.0,28.0,32.0,325.0,3254.0,35.0,3510.0,905.0,300.0,10,7,7,14,16,17,27,32,6,35,20,2,121,78,7,14,7,159,5,17,17,38,10,17,67,54,82,72,47,25,4,71,70,67,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BBBY,5.0,57.0,44.0,442.0,4422.0,25.0,2550.0,976.0,449.0,6,5,9,26,15,28,23,52,68,54,23,96,33,12,12,16,8,239,7,4,23,2,0,52,68,60,52,42,17,124,87,82,49,47,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BBY,5.0,57.0,44.0,443.0,4431.0,25.0,2550.0,976.0,426.0,6,0,6,23,24,27,19,47,11,77,46,6,2,28,16,195,125,60,0,0,10,26,15,39,30,47,39,29,11,127,106,90,162,142,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
BC,3.0,35.0,33.0,333.0,3336.0,25.0,2520.0,976.0,475.0,15,1,11,18,14,5,51,31,65,61,30,50,45,74,62,35,31,20,2,8,13,30,19,8,63,50,42,44,105,83,62,46,26,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
BCR,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,5,9,26,15,28,23,52,68,54,23,96,33,12,12,16,8,239,3,10,24,29,4,32,33,15,89,98,15,126,105,89,69,150,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDX,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,7,7,14,16,17,27,11,70,35,82,2,121,78,7,14,7,159,7,9,4,23,12,1,40,20,75,65,111,89,68,52,32,12,69,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEN,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,823.0,4,8,11,18,30,11,7,20,64,19,0,25,106,40,144,1,180,16,6,18,8,39,44,33,24,78,76,66,29,31,127,111,113,103,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
BHI,1.0,13.0,21.0,213.0,2131.0,10.0,1010.0,935.0,395.0,5,9,10,12,9,12,24,37,4,23,4,90,27,1,3,6,1,8,7,4,23,20,0,25,68,60,52,42,17,124,87,82,49,47,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIG,5.0,53.0,45.0,452.0,4523.0,25.0,2550.0,976.0,432.0,6,9,10,12,9,12,24,37,4,23,4,90,27,1,3,6,1,8,9,11,7,3,40,49,51,74,33,49,73,125,104,88,41,97,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
BIIB,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,10,7,7,14,16,17,27,32,6,35,20,2,121,78,7,14,7,159,6,18,2,24,13,2,61,27,9,5,22,31,127,111,168,148,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIO,3.0,38.0,33.0,334.0,3345.0,35.0,3520.0,940.0,230.0,10,3,4,2,33,0,34,11,70,46,82,91,74,110,89,76,200,35,7,15,22,12,2,0,28,59,51,41,16,46,53,132,55,214,194,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
BK,6.0,60.0,52.0,522.0,5221.0,40.0,4020.0,800.0,815.0,4,8,0,24,28,29,38,36,32,32,67,117,54,60,144,189,119,54,8,6,29,36,25,14,5,0,8,86,61,39,18,167,147,127,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BKNG,7.0,73.0,51.0,519.0,5191.0,25.0,2550.0,940.0,185.0,2,9,10,12,9,12,24,37,4,23,4,90,27,1,3,6,1,226,6,18,8,39,44,33,8,11,3,9,29,34,150,134,114,94,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
BLK,6.0,62.0,52.0,523.0,5239.0,40.0,4020.0,800.0,823.0,4,8,11,18,30,19,7,64,31,73,87,25,44,106,35,177,107,42,8,6,0,5,28,23,0,43,19,94,104,82,61,45,167,147,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLL,3.0,34.0,33.0,332.0,3324.0,15.0,1510.0,925.0,205.0,15,7,7,14,16,17,27,32,6,35,20,2,121,78,7,14,7,156,2,19,9,22,31,20,11,48,40,30,5,60,39,23,132,112,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMC,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,5,9,26,15,28,23,52,68,54,23,96,33,12,12,16,8,239,5,7,5,25,14,3,66,53,45,35,10,85,116,98,78,58,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMS,2.0,26.0,32.0,326.0,3261.0,15.0,1510.0,970.0,210.0,11,3,4,2,33,0,34,7,60,86,40,68,101,31,14,19,189,124,0,2,15,21,9,42,6,29,55,40,40,74,98,131,71,31,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BMY,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,280.0,10,7,7,14,16,17,27,32,6,35,20,2,121,78,7,14,7,159,3,12,24,29,42,56,47,38,30,20,19,61,103,62,111,219,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BR,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,-1.0,-1.0,25,9,10,12,9,12,24,37,4,23,4,90,27,1,3,6,1,8,9,1,21,11,21,10,26,76,68,58,33,11,129,113,93,73,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
BRCM,3.0,36.0,33.0,334.0,3344.0,45.0,4530.0,940.0,247.0,13,9,10,12,9,12,24,37,4,23,4,90,27,1,3,6,1,8,7,4,23,20,0,22,68,26,78,68,43,21,0,8,2,11,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BRYN,7.0,78.0,51.0,512.0,5121.0,25.0,2540.0,978.0,245.0,-1,7,7,14,16,17,27,32,6,35,20,2,121,78,7,14,7,159,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BSC,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,3,4,2,33,0,34,7,60,86,40,41,17,31,14,19,21,1,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BSX,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,905.0,300.0,10,9,10,12,9,12,24,37,4,23,4,90,27,1,3,6,1,8,7,15,22,32,32,21,12,3,79,69,68,46,25,9,190,170,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1
BUD,2.0,20.0,31.0,312.0,3121.0,30.0,3020.0,978.0,140.0,-1,7,7,14,16,17,27,32,6,35,20,2,121,78,7,14,7,61,3,10,17,1,27,16,54,23,15,6,113,133,126,110,90,70,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BWA,3.0,37.0,33.0,336.0,3363.0,25.0,2510.0,976.0,130.0,18,7,7,14,16,17,27,32,6,35,20,2,121,78,7,14,7,159,9,1,21,11,21,10,26,76,68,58,33,11,135,147,127,107,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BXP,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,6,13,9,35,2,30,9,21,27,32,16,38,157,86,57,179,114,3,10,1,7,11,51,13,64,56,46,21,96,88,86,60,42,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,6.0,61.0,52.0,522.0,5221.0,40.0,4010.0,800.0,850.0,4,8,0,24,28,29,38,36,32,32,67,117,54,60,144,189,119,54,8,3,0,6,29,18,65,52,44,34,76,29,148,129,107,153,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
CA,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,9,10,12,9,12,24,37,4,23,4,90,27,1,3,6,1,8,3,10,24,29,4,32,33,15,89,98,15,126,105,89,69,150,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAG,2.0,20.0,31.0,311.0,3114.0,30.0,3020.0,978.0,250.0,7,4,14,0,6,23,21,44,19,14,61,95,32,37,21,77,145,80,9,2,15,19,9,4,29,79,71,61,36,14,122,106,86,66,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAH,5.0,51.0,42.0,424.0,4242.0,35.0,3510.0,978.0,217.0,14,4,16,13,19,34,32,3,15,48,17,45,60,70,48,36,25,14,0,0,10,26,15,39,30,47,39,87,118,17,77,171,160,111,136,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CAM,3.0,35.0,33.0,333.0,3331.0,10.0,1010.0,935.0,395.0,15,2,3,27,2,49,17,21,49,16,91,55,24,91,155,87,17,193,9,15,6,32,32,21,12,3,61,51,26,4,55,155,182,8,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CAT,3.0,35.0,33.0,333.0,3331.0,20.0,2010.0,925.0,345.0,18,1,12,4,32,48,8,26,38,18,93,31,13,140,125,117,47,89,1,5,16,34,33,57,53,41,46,76,106,84,63,47,27,7,186,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1
CB,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,835.0,4,7,7,14,16,17,27,32,6,35,20,2,121,78,7,14,7,159,0,14,14,4,48,58,49,36,83,73,114,92,71,55,35,15,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBE,3.0,36.0,33.0,335.0,3351.0,20.0,2010.0,925.0,220.0,10,9,10,12,9,12,24,37,4,23,4,90,27,1,3,6,1,8,7,15,22,12,2,0,28,59,51,41,68,46,25,9,190,214,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CBOE,6.0,62.0,52.0,523.0,5232.0,40.0,4020.0,-1.0,-1.0,2,5,9,26,15,28,23,52,68,54,23,96,33,12,12,16,8,239,6,18,2,24,13,2,61,27,9,5,22,15,15,16,128,64,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1
CBRE,6.0,65.0,5.0,53.0,531.0,60.0,6010.0,-1.0,-1.0,26,8,17,20,22,16,33,69,36,3,94,104,41,43,19,24,10,9,2,19,9,22,31,20,11,48,40,30,5,60,39,23,132,112,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1
CCI,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,976.0,175.0,8,9,10,10,25,45,28,55,22,58,27,51,97,87,60,42,139,237,8,6,3,15,6,54,57,32,81,25,96,45,24,19,141,85,99,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCL,4.0,44.0,48.0,483.0,4831.0,25.0,2530.0,976.0,310.0,16,8,1,5,38,21,13,66,55,89,81,98,61,24,87,58,161,219,7,4,22,12,2,25,68,60,52,42,100,102,7,114,18,196,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCU,2.0,20.0,31.0,312.0,3121.0,30.0,3020.0,978.0,140.0,-1,7,2,6,31,22,55,48,56,66,35,99,65,94,23,20,49,166,7,9,11,17,8,40,31,18,10,64,28,103,143,145,125,105,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDNS,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,13,9,10,12,9,12,24,37,4,23,4,90,27,1,3,6,1,116,0,19,9,13,43,59,21,9,24,52,119,97,76,60,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CE,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,-1.0,-1.0,15,1,12,11,26,15,4,24,3,85,54,114,135,68,38,134,64,235,2,19,9,22,31,20,11,48,40,30,5,6,84,37,143,211,191,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEG,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,7,7,14,16,17,27,32,6,35,20,2,121,78,7,14,7,159,9,2,15,19,9,4,29,79,71,61,36,14,147,138,199,179,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1
CELG,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,285.0,10,7,7,14,16,17,27,32,6,35,20,2,121,78,7,14,7,159,3,12,24,28,17,6,45,66,73,75,102,80,59,158,138,118,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
CEPH,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,147.0,-1,4,14,16,10,43,41,10,47,60,29,106,25,84,129,140,70,5,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERN,7.0,73.0,54.0,541.0,5415.0,35.0,3510.0,976.0,175.0,14,9,10,12,9,12,24,37,4,23,4,90,27,1,3,6,95,82,6,13,20,10,37,46,43,30,22,12,90,134,113,97,77,57,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CF,2.0,28.0,32.0,325.0,3253.0,15.0,1510.0,-1.0,-1.0,5,0,12,28,13,18,1,42,9,28,45,87,58,85,47,163,169,189,3,12,28,18,7,35,22,77,69,26,71,90,35,31,24,4,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
CFN,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,-1.0,-1.0,10,9,10,12,9,12,24,37,4,23,4,90,27,1,3,6,1,8,7,4,23,2,0,25,68,60,52,42,17,124,87,82,105,110,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CHD,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,320.0,20,7,7,14,16,17,27,32,6,35,20,2,121,78,7,14,7,159,7,4,23,2,0,52,9,34,64,16,62,55,145,177,130,22,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHRW,4.0,42.0,48.0,484.0,4841.0,20.0,2030.0,600.0,615.0,9,0,2,29,34,47,50,46,0,74,14,68,101,111,40,184,58,40,4,16,19,9,49,38,64,51,43,33,8,101,80,64,163,143,123,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
CHTR,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,8,9,10,12,9,12,24,37,4,23,4,90,27,1,3,6,1,8,1,5,16,37,34,53,44,31,23,13,34,81,107,43,33,35,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
CI,6.0,63.0,52.0,524.0,5241.0,35.0,3510.0,905.0,287.0,14,8,8,15,7,26,20,28,17,59,28,36,5,55,20,17,40,22,2,19,9,22,31,20,11,48,40,30,5,6,84,37,143,211,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIEN,3.0,36.0,33.0,334.0,3342.0,45.0,4520.0,940.0,180.0,2,1,12,11,17,30,37,58,33,51,11,65,94,151,80,12,43,171,2,8,13,30,26,43,48,44,80,70,45,23,2,127,52,84,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1
CINF,6.0,63.0,52.0,524.0,5241.0,40.0,4030.0,800.0,835.0,4,8,0,24,3,20,49,15,79,52,36,3,109,132,104,146,192,127,0,2,18,21,18,42,6,29,55,40,101,79,120,104,165,145,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CIT,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,850.0,4,8,19,19,0,39,46,35,2,80,68,103,137,80,85,48,219,3,8,6,29,36,25,14,5,55,47,37,12,48,23,119,102,59,187,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
CL,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,320.0,19,7,7,0,6,23,21,44,19,14,61,95,32,37,21,77,145,80,1,7,12,27,16,5,34,22,77,85,54,122,94,78,58,38,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
CLF,1.0,10.0,21.0,212.0,2122.0,15.0,1510.0,970.0,460.0,5,1,17,20,22,16,33,69,36,3,94,104,41,43,19,24,10,9,3,12,24,29,42,56,47,38,30,20,19,61,103,62,111,219,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLX,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,320.0,7,7,7,14,16,17,27,32,6,35,20,2,121,78,7,14,7,159,1,5,16,37,34,53,38,25,18,56,13,115,78,164,144,124,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
CMA,6.0,60.0,52.0,522.0,5221.0,40.0,4010.0,800.0,817.0,4,8,0,19,0,39,46,35,2,80,68,103,40,119,131,185,115,50,8,6,29,36,25,14,5,0,8,86,61,39,108,143,188,168,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMCSA,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,-1,8,5,17,4,25,59,50,5,29,55,39,14,58,177,109,39,21,5,17,25,38,3,36,27,14,6,11,117,32,5,170,150,130,203,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
CMCSK,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,8,4,5,17,4,25,59,50,5,29,55,39,14,58,177,109,39,21,,,,,,,,,,,,,,,,,,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CME,6.0,62.0,52.0,523.0,5232.0,40.0,4020.0,800.0,822.0,19,5,9,26,15,28,58,34,1,38,18,62,22,100,29,2,120,176,3,12,28,18,7,35,22,40,2,92,85,63,42,26,6,50,231,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMG,5.0,58.0,72.0,722.0,7225.0,25.0,2530.0,-1.0,-1.0,7,0,6,23,24,27,19,47,11,77,46,6,2,28,16,195,125,60,7,4,23,20,0,22,9,26,78,68,43,21,0,8,2,11,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0
CMI,3.0,35.0,33.0,333.0,3336.0,20.0,2010.0,925.0,135.0,18,1,12,11,26,15,4,26,38,18,93,114,135,140,38,134,64,235,9,15,6,32,32,21,12,3,61,51,26,123,102,174,154,134,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
CMS,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,4,14,16,10,43,41,10,47,60,29,106,25,84,129,150,53,31,1,5,9,34,33,57,53,41,46,76,106,84,63,61,7,217,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1
CNC,6.0,63.0,52.0,524.0,5241.0,35.0,3510.0,905.0,287.0,14,5,8,15,7,26,20,19,35,72,41,23,71,124,147,10,118,104,9,11,15,19,9,4,20,71,63,83,72,65,44,149,123,121,101,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNP,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,7,7,14,16,17,27,32,6,35,20,2,121,78,7,14,7,159,1,19,9,34,33,57,53,41,46,76,106,84,63,61,7,217,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNX,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,970.0,360.0,5,2,3,21,2,49,17,21,49,16,91,55,24,51,108,159,133,118,5,14,14,4,48,58,49,36,28,18,48,26,43,44,193,173,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COF,6.0,61.0,52.0,522.0,5222.0,40.0,4020.0,800.0,845.0,4,8,0,24,28,29,53,16,57,40,70,0,122,56,97,66,181,168,8,3,0,6,29,18,65,52,44,34,76,50,140,124,104,180,160,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
COG,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,5,2,3,21,36,32,0,39,46,64,85,12,132,76,5,180,110,45,3,9,4,23,12,1,40,57,49,39,14,70,9,116,112,80,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL,3.0,37.0,33.0,336.0,3364.0,20.0,2010.0,925.0,110.0,13,7,7,22,11,36,48,51,52,78,47,1,70,96,11,182,127,29,5,14,14,4,1,37,60,61,66,99,74,137,31,100,194,174,154,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COO,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,9,10,12,9,12,24,37,4,23,4,90,27,1,3,6,1,8,7,4,23,2,0,52,9,34,64,12,90,0,83,163,67,189,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COP,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,385.0,5,7,7,14,16,17,27,32,6,35,20,2,121,78,7,79,163,98,9,11,27,35,21,10,50,37,29,19,18,105,96,176,156,136,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COST,5.0,53.0,45.0,452.0,4523.0,30.0,3010.0,976.0,445.0,6,7,7,14,16,17,27,32,6,35,20,2,121,78,7,14,7,159,9,11,7,3,45,34,20,71,63,83,87,114,93,77,57,37,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
