,sic_1,sic_2,naics_2,naics_3,naics_4,gsector,ggroup,spcseccd,spcindcd,hp,sp_10,sp_20,sp_30,sp_40,sp_50,sp_60,sp_70,sp_80,sp_90,sp_100,sp_120,sp_140,sp_160,sp_180,sp_200,sp_220,sp_240,st_10,st_20,st_30,st_40,st_50,st_60,st_70,st_80,st_90,st_100,st_120,st_140,st_160,st_180,st_200,st_220,st_240,ismedoid_sp_10,ismedoid_sp_20,ismedoid_sp_30,ismedoid_sp_40,ismedoid_sp_50,ismedoid_sp_60,ismedoid_sp_70,ismedoid_sp_80,ismedoid_sp_90,ismedoid_sp_100,ismedoid_sp_120,ismedoid_sp_140,ismedoid_sp_160,ismedoid_sp_180,ismedoid_sp_200,ismedoid_sp_220,ismedoid_sp_240,ismedoid_st_10,ismedoid_st_20,ismedoid_st_30,ismedoid_st_40,ismedoid_st_50,ismedoid_st_60,ismedoid_st_70,ismedoid_st_80,ismedoid_st_90,ismedoid_st_100,ismedoid_st_120,ismedoid_st_140,ismedoid_st_160,ismedoid_st_180,ismedoid_st_200,ismedoid_st_220,ismedoid_st_240
CRM,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,-1.0,-1.0,2,7,17,9,14,38,3,39,68,38,8,107,97,107,50,195,127,72,7,1,3,13,34,53,27,78,49,22,57,127,70,12,47,174,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSCO,3.0,35.0,33.0,334.0,3342.0,45.0,4520.0,940.0,187.0,2,1,10,25,0,37,55,69,77,63,93,33,115,18,15,48,104,76,0,17,20,2,31,9,24,33,89,20,51,99,42,163,92,209,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSX,4.0,40.0,48.0,482.0,4821.0,20.0,2030.0,600.0,610.0,9,1,0,20,11,44,51,45,14,37,33,106,137,101,44,60,26,209,6,3,27,25,49,34,50,23,0,59,113,54,93,99,149,161,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
CTAS,7.0,72.0,81.0,812.0,8123.0,20.0,2020.0,976.0,175.0,19,5,2,12,12,23,25,15,63,33,3,66,6,120,115,190,131,125,4,10,17,3,37,47,14,63,5,86,101,42,130,72,21,208,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTLT,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,-1.0,-1.0,10,5,16,27,39,11,53,46,21,48,72,65,20,138,37,28,40,83,0,18,18,11,44,42,65,31,52,25,79,20,102,33,191,125,71,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
CTSH,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,940.0,185.0,14,8,17,11,34,5,27,2,74,29,36,39,109,49,147,3,89,27,1,0,23,20,33,56,29,14,37,10,66,7,9,107,79,137,83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
CTVA,0.0,1.0,1.0,11.0,111.0,15.0,1510.0,-1.0,-1.0,7,1,9,7,31,16,28,14,78,87,18,45,43,153,178,182,16,238,7,1,28,1,0,25,34,12,25,40,15,5,113,174,123,198,144,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CTXS,7.0,73.0,51.0,511.0,5112.0,45.0,4510.0,940.0,185.0,2,3,6,1,35,26,52,6,71,57,27,83,73,15,26,23,8,201,8,4,12,37,27,0,66,54,80,69,49,95,106,48,13,167,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CVS,5.0,59.0,44.0,446.0,4461.0,35.0,3510.0,978.0,435.0,14,8,12,24,2,20,40,10,55,15,62,70,131,73,16,15,1,1,6,3,21,29,38,14,3,34,84,72,16,119,116,123,72,210,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
CVX,2.0,29.0,32.0,324.0,3241.0,10.0,1010.0,935.0,390.0,5,4,19,18,5,35,5,33,3,3,92,32,33,52,133,26,179,120,7,1,3,13,34,53,27,78,49,22,57,127,70,12,47,174,226,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
CXO,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,-1.0,-1.0,5,4,8,23,9,40,1,5,50,20,4,52,101,43,10,0,0,236,1,2,23,20,33,31,62,28,71,65,9,92,35,157,82,202,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
D,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,3,7,13,25,24,38,8,42,61,37,117,57,85,28,68,5,77,0,17,20,2,13,10,55,21,73,46,97,131,13,165,35,113,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAL,4.0,45.0,48.0,481.0,4811.0,20.0,2030.0,600.0,605.0,9,2,9,7,31,16,28,52,26,40,95,35,49,17,19,50,23,211,2,16,22,22,11,49,16,39,10,29,60,32,46,142,160,203,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
DD,2.0,28.0,32.0,325.0,3251.0,15.0,1510.0,970.0,160.0,11,4,8,23,9,40,1,14,78,87,18,45,127,157,100,40,196,101,7,1,3,13,34,38,46,40,11,78,20,68,47,19,62,168,114,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DDS,5.0,53.0,45.0,452.0,4522.0,25.0,2550.0,976.0,430.0,22,0,14,17,27,45,15,51,28,58,28,51,108,104,47,159,100,41,9,9,1,36,6,12,5,59,30,3,71,12,41,66,169,81,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DE,3.0,35.0,33.0,333.0,3331.0,20.0,2010.0,925.0,345.0,15,1,18,3,21,49,10,3,49,19,26,36,84,26,111,51,210,151,8,19,9,26,5,13,53,57,28,75,19,64,7,143,103,57,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
DELL,3.0,35.0,33.0,334.0,3341.0,45.0,4520.0,940.0,190.0,2,2,3,0,0,37,55,25,64,84,79,103,22,140,86,149,132,73,5,6,2,6,41,50,17,70,65,38,73,97,152,94,43,165,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
DFS,6.0,61.0,52.0,522.0,5222.0,40.0,4020.0,-1.0,-1.0,4,6,13,5,18,3,23,60,30,0,53,43,96,38,97,118,146,87,3,13,15,12,40,32,38,4,32,61,67,85,139,40,23,73,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
DG,5.0,53.0,45.0,452.0,4523.0,25.0,2550.0,976.0,432.0,6,3,6,8,1,6,57,17,56,79,82,73,118,76,122,109,79,58,6,3,21,29,38,39,22,0,4,32,99,40,54,39,161,95,41,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DGX,8.0,80.0,62.0,621.0,6215.0,35.0,3510.0,905.0,292.0,14,8,11,15,7,13,7,31,57,27,29,104,76,108,96,57,24,19,4,10,7,33,10,58,25,46,58,31,105,46,76,132,81,24,32,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
DHI,1.0,15.0,23.0,236.0,2361.0,25.0,2520.0,976.0,305.0,12,3,15,19,26,21,59,29,23,76,74,14,0,31,161,153,94,35,1,0,11,39,9,51,47,73,35,1,45,25,48,21,131,65,204,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DHR,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,925.0,355.0,10,5,2,29,3,15,56,42,12,52,5,22,93,22,42,17,208,177,9,5,19,19,26,30,31,71,77,50,65,28,151,93,49,53,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DIS,4.0,48.0,51.0,515.0,5151.0,50.0,5020.0,978.0,245.0,3,9,6,1,8,2,14,0,48,18,67,57,92,34,120,125,199,192,9,8,29,23,3,29,42,8,75,48,14,14,99,120,153,183,129,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
DISCA,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,-1.0,-1.0,-1,0,4,4,32,43,13,24,45,41,39,11,4,5,146,86,27,181,0,18,4,34,12,15,15,13,87,43,96,100,141,106,55,93,39,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DISCK,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,-1.0,-1.0,3,0,4,4,32,43,13,24,45,41,39,11,4,5,146,86,27,181,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DISH,4.0,48.0,51.0,515.0,5152.0,50.0,5020.0,978.0,150.0,8,2,4,4,32,43,13,24,45,41,39,11,4,5,146,65,154,95,0,18,18,11,44,42,65,31,54,27,72,13,97,177,114,182,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DLPH,3.0,37.0,33.0,336.0,3363.0,25.0,2510.0,-1.0,-1.0,18,1,10,25,24,27,36,58,16,72,42,10,16,20,12,13,117,70,3,7,6,14,42,24,32,55,60,95,39,66,94,36,24,148,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DLR,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,-1.0,-1.0,26,9,11,15,7,13,37,7,31,88,58,48,121,63,6,19,3,167,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DLTR,5.0,53.0,45.0,452.0,4523.0,25.0,2550.0,976.0,432.0,6,0,6,1,0,37,55,25,64,79,79,103,118,33,121,54,171,200,6,17,27,25,49,22,4,36,7,82,80,35,158,100,139,105,231,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
DOV,3.0,35.0,33.0,333.0,3334.0,20.0,2010.0,940.0,247.0,15,1,18,3,21,49,24,9,61,31,1,98,103,2,85,51,60,109,0,18,4,34,12,15,15,13,87,43,86,27,17,145,94,28,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
DOW,2.0,28.0,32.0,325.0,3252.0,15.0,1510.0,-1.0,-1.0,11,1,10,25,24,27,36,58,16,72,42,10,16,20,12,13,203,161,2,16,8,21,4,49,16,39,10,29,60,32,74,85,34,192,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DPZ,5.0,58.0,72.0,722.0,7225.0,25.0,2530.0,-1.0,-1.0,10,3,6,1,35,26,52,6,71,77,68,8,15,132,159,136,160,132,5,11,0,0,21,40,7,74,20,62,94,6,14,17,15,2,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
DRE,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,9,11,15,7,13,37,7,31,88,58,113,53,39,38,19,3,203,7,1,3,13,34,38,46,40,55,84,28,132,75,117,66,91,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
DRI,5.0,58.0,72.0,722.0,7225.0,25.0,2530.0,978.0,420.0,6,3,6,16,37,8,21,67,41,11,43,101,72,14,35,196,96,96,2,16,22,22,4,49,16,39,10,29,60,32,74,85,34,192,138,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
DTE,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,-1,3,7,13,25,24,38,8,42,61,37,117,57,85,28,68,5,77,6,3,14,29,38,14,3,34,84,72,33,102,127,161,135,154,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
DTV,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,3,7,13,25,24,38,8,42,61,37,117,57,85,28,68,5,77,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DUK,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,3,7,13,25,24,38,8,42,61,37,117,57,85,28,68,5,77,6,3,21,28,22,45,12,17,67,85,29,101,44,150,99,33,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DVA,8.0,80.0,62.0,621.0,6214.0,35.0,3510.0,905.0,292.0,14,8,12,24,2,20,40,10,55,15,62,70,131,73,16,15,58,188,8,4,12,32,29,2,6,43,14,71,102,138,81,23,83,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DVN,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,5,4,19,18,5,35,5,33,3,25,88,111,75,84,27,141,173,218,4,10,17,3,48,21,54,20,42,88,111,45,89,25,129,114,209,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DXC,7.0,73.0,54.0,541.0,5415.0,45.0,4510.0,940.0,454.0,19,1,0,2,34,5,17,64,47,69,96,67,124,66,9,148,126,185,8,4,12,32,29,2,6,43,48,21,77,18,83,122,71,82,48,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXCM,3.0,38.0,33.0,334.0,3345.0,35.0,3510.0,-1.0,-1.0,10,5,2,29,3,15,56,42,12,52,5,88,45,131,57,129,110,134,0,18,18,11,44,42,65,31,52,25,79,38,45,115,155,16,182,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
EA,7.0,73.0,51.0,511.0,5112.0,50.0,5020.0,940.0,185.0,3,7,15,9,23,22,34,4,15,70,40,25,28,55,155,95,36,197,1,0,23,20,33,51,47,14,21,28,69,73,145,87,36,116,86,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EBAY,7.0,73.0,51.0,518.0,5182.0,25.0,2550.0,940.0,185.0,2,6,6,20,11,44,17,55,40,10,57,74,134,87,21,142,83,178,8,19,9,26,5,13,53,57,28,75,19,64,7,143,103,57,69,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ECL,2.0,28.0,32.0,325.0,3256.0,15.0,1510.0,970.0,167.0,15,9,11,12,12,28,4,68,35,7,54,91,31,16,110,158,99,40,4,10,17,3,37,4,68,77,5,86,101,42,144,55,28,119,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
ED,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,3,7,13,25,24,38,8,11,83,73,117,57,123,66,6,77,230,6,17,27,25,49,34,50,56,27,0,98,39,6,124,73,7,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1
EFX,7.0,73.0,56.0,561.0,5614.0,20.0,2020.0,940.0,453.0,25,7,17,12,12,23,25,15,63,33,3,66,6,120,63,140,109,63,0,17,20,2,13,10,55,69,40,13,59,80,23,156,164,98,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0
EIX,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,-1,3,7,13,25,24,38,8,42,61,37,117,57,85,28,68,5,77,2,16,22,22,11,46,13,44,15,4,91,29,21,142,91,25,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL,2.0,28.0,32.0,325.0,3256.0,30.0,3030.0,978.0,215.0,20,7,17,12,12,23,25,15,63,33,83,80,107,72,154,165,206,147,0,17,20,2,13,10,55,69,40,13,3,57,4,138,174,44,175,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EMN,2.0,28.0,32.0,325.0,3252.0,15.0,1510.0,970.0,160.0,11,1,10,25,24,27,36,58,16,72,42,10,16,20,12,13,203,161,0,18,18,7,23,6,41,7,24,6,63,4,49,139,88,22,49,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
EMR,3.0,38.0,33.0,334.0,3345.0,20.0,2010.0,925.0,220.0,11,1,18,3,21,49,10,3,49,19,26,36,84,26,111,51,210,151,4,15,24,24,16,44,9,76,82,55,68,126,136,170,119,155,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENDP,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,905.0,285.0,10,4,12,24,2,20,40,10,55,15,62,70,131,73,16,15,1,1,5,11,25,35,7,33,60,26,63,57,32,10,79,65,20,23,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EOG,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,935.0,380.0,5,4,19,18,5,35,5,33,3,25,88,111,75,84,27,141,173,218,7,1,3,13,0,25,34,12,25,40,82,96,98,149,4,199,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
EQ,2.0,28.0,32.0,325.0,3254.0,35.0,3520.0,-1.0,-1.0,10,5,2,26,17,0,50,48,36,34,32,85,113,141,170,110,51,85,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQIX,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,974.0,463.0,2,9,11,15,7,13,37,7,31,88,58,48,121,63,6,81,135,167,0,18,18,11,44,42,65,31,52,25,79,38,45,115,155,16,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
EQR,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,9,11,15,7,13,37,7,31,88,58,113,53,39,38,19,3,203,9,8,29,23,3,23,21,5,72,63,7,135,78,20,168,146,92,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EQT,4.0,49.0,21.0,211.0,2111.0,10.0,1010.0,700.0,710.0,5,4,8,23,9,40,42,47,17,17,84,92,63,91,51,59,175,116,9,8,29,23,3,23,21,5,72,63,7,11,122,134,190,124,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
ES,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,3,7,13,25,24,38,8,11,83,73,117,57,123,66,6,77,230,6,3,27,25,49,34,50,56,27,0,98,54,93,99,149,161,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ESS,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,800.0,850.0,26,9,11,15,7,13,37,7,31,88,58,113,53,39,38,19,3,203,9,5,29,38,8,37,39,10,79,17,119,15,138,74,185,215,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ETFC,6.0,62.0,52.0,523.0,5231.0,40.0,4020.0,800.0,822.0,4,6,0,2,15,14,54,43,13,60,87,53,105,47,33,144,85,26,3,13,15,12,20,19,58,41,12,61,89,85,28,148,193,127,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETN,3.0,36.0,33.0,335.0,3353.0,20.0,2010.0,925.0,355.0,11,1,18,3,21,49,10,3,49,19,26,36,84,26,111,51,210,151,9,5,19,19,26,28,64,75,46,19,62,78,142,3,33,62,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETR,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,3,7,13,25,24,38,8,11,83,73,117,57,123,66,6,77,230,8,4,12,32,29,2,6,43,14,71,102,138,81,23,83,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETSY,7.0,73.0,51.0,519.0,5191.0,25.0,2550.0,-1.0,-1.0,2,7,0,9,14,38,3,39,68,38,47,90,38,74,172,112,53,24,2,12,16,31,25,7,35,67,38,11,53,63,87,73,133,67,196,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EVRG,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,-1,3,7,13,25,24,38,8,11,83,73,117,57,123,66,6,77,230,0,17,20,2,13,10,55,21,73,46,97,131,13,165,35,113,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
EW,3.0,38.0,33.0,339.0,3391.0,35.0,3510.0,905.0,300.0,10,5,2,29,3,15,56,42,12,52,5,22,93,22,42,17,208,177,7,0,11,39,9,26,18,79,50,23,103,44,39,129,78,218,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EXC,4.0,49.0,22.0,221.0,2211.0,55.0,5510.0,700.0,705.0,5,3,7,13,25,24,38,8,42,61,37,117,57,85,28,68,5,77,6,12,14,27,47,1,20,16,43,36,87,72,18,112,61,71,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
EXPD,4.0,47.0,48.0,488.0,4885.0,20.0,2030.0,600.0,620.0,9,1,0,2,15,46,22,50,65,35,98,38,94,36,98,79,186,195,7,1,3,13,34,38,46,40,11,78,20,68,47,19,62,120,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
EXPE,4.0,47.0,56.0,561.0,5615.0,25.0,2550.0,600.0,620.0,16,3,7,26,17,0,46,1,4,56,30,64,88,30,31,35,13,4,2,12,16,31,1,7,35,67,38,11,116,110,10,116,37,197,203,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXR,6.0,67.0,53.0,531.0,5311.0,60.0,6010.0,-1.0,-1.0,26,9,11,15,7,13,37,7,31,88,58,48,121,63,6,19,3,167,0,17,20,2,31,9,24,33,89,20,51,99,42,163,92,209,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,3.0,37.0,33.0,336.0,3361.0,25.0,2510.0,976.0,120.0,18,4,8,23,9,46,1,55,40,10,57,115,133,106,49,45,62,3,3,7,6,14,42,24,10,58,29,2,11,1,85,128,77,11,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FANG,1.0,13.0,21.0,211.0,2111.0,10.0,1010.0,-1.0,-1.0,5,4,8,23,9,40,1,5,50,20,4,52,101,43,10,0,0,236,7,0,11,39,9,26,11,37,8,90,34,37,111,53,2,12,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FAST,5.0,50.0,4.0,42.0,423.0,20.0,2010.0,976.0,450.0,6,1,18,3,21,49,10,3,49,19,26,36,84,114,105,106,29,219,1,2,23,20,33,56,29,66,68,41,61,2,129,71,111,84,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0
FB,7.0,73.0,51.0,519.0,5191.0,50.0,5020.0,-1.0,-1.0,2,7,17,9,14,38,3,39,68,38,47,17,100,124,67,7,140,123,1,2,5,5,46,57,30,38,9,97,41,88,31,140,183,117,207,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1
FBHS,2.0,24.0,33.0,337.0,3371.0,20.0,2010.0,-1.0,-1.0,23,1,10,25,24,27,36,58,16,72,42,15,90,32,160,100,41,173,0,15,24,18,2,41,8,53,86,53,112,53,90,126,192,171,180,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCX,1.0,10.0,21.0,212.0,2122.0,15.0,1510.0,970.0,360.0,17,1,18,3,21,49,9,66,52,4,25,24,84,26,111,51,117,70,4,10,17,3,48,47,54,20,42,88,111,52,27,60,9,83,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
